,Time,T+1,T+2,T+3
4982,2020-11-29 10:00:00,410.873962,407.206768,406.57293200000004
4983,2020-11-29 11:00:00,407.206768,406.57293200000004,412.05108600000005
4984,2020-11-29 12:00:00,406.57293200000004,412.05108600000005,417.71033600000004
4985,2020-11-29 13:00:00,412.05108600000005,417.71033600000004,428.711918
4986,2020-11-29 14:00:00,417.71033600000004,428.711918,444.738914
4987,2020-11-29 15:00:00,428.711918,444.738914,452.66186400000004
4988,2020-11-29 16:00:00,444.738914,452.66186400000004,454.74446800000004
4989,2020-11-29 17:00:00,452.66186400000004,454.74446800000004,455.423578
4990,2020-11-29 18:00:00,454.74446800000004,455.423578,455.28775600000006
4991,2020-11-29 19:00:00,455.423578,455.28775600000006,456.05741400000005
4992,2020-11-29 20:00:00,455.28775600000006,456.05741400000005,457.23453800000004
4993,2020-11-29 21:00:00,456.05741400000005,457.23453800000004,454.47282400000006
4994,2020-11-29 22:00:00,457.23453800000004,454.47282400000006,455.64994800000005
4995,2020-11-29 23:00:00,454.47282400000006,455.64994800000005,456.78179800000004
4996,2020-11-30 00:00:00,455.64994800000005,456.78179800000004,455.33303
4997,2020-11-30 01:00:00,456.78179800000004,455.33303,454.88029000000006
4998,2020-11-30 02:00:00,455.33303,454.88029000000006,454.65392
4999,2020-11-30 03:00:00,454.88029000000006,454.65392,453.83898800000003
5000,2020-11-30 04:00:00,454.65392,453.83898800000003,454.02008400000005
5001,2020-11-30 05:00:00,453.83898800000003,454.02008400000005,451.89220600000004
5002,2020-11-30 06:00:00,454.02008400000005,451.89220600000004,440.84535000000005
5003,2020-11-30 07:00:00,451.89220600000004,440.84535000000005,430.16068600000006
5004,2020-11-30 08:00:00,440.84535000000005,430.16068600000006,416.17102000000006
5005,2020-11-30 09:00:00,430.16068600000006,416.17102000000006,415.80882800000006
5006,2020-11-30 10:00:00,416.17102000000006,415.80882800000006,417.167048
5007,2020-11-30 11:00:00,415.80882800000006,417.167048,413.99786800000004
5008,2020-11-30 12:00:00,417.167048,413.99786800000004,410.96451
5009,2020-11-30 13:00:00,413.99786800000004,410.96451,420.69842000000006
5010,2020-11-30 14:00:00,410.96451,420.69842000000006,436.906512
5011,2020-11-30 15:00:00,420.69842000000006,436.906512,449.130492
5012,2020-11-30 16:00:00,436.906512,449.130492,452.39022000000006
5013,2020-11-30 17:00:00,449.130492,452.39022000000006,452.20912400000003
5014,2020-11-30 18:00:00,452.39022000000006,452.20912400000003,451.665836
5015,2020-11-30 19:00:00,452.20912400000003,451.665836,452.9335080000001
5016,2020-11-30 20:00:00,451.665836,452.9335080000001,453.02405600000003
5017,2020-11-30 21:00:00,452.9335080000001,453.02405600000003,453.97481000000005
5018,2020-11-30 22:00:00,453.02405600000003,453.97481000000005,455.10666000000003
5019,2020-11-30 23:00:00,453.97481000000005,455.10666000000003,458.50221000000005
5020,2020-12-01 00:00:00,455.10666000000003,458.50221000000005,458.54748400000005
5021,2020-12-01 01:00:00,458.50221000000005,458.54748400000005,458.50221000000005
5022,2020-12-01 02:00:00,458.54748400000005,458.50221000000005,458.59275800000006
5023,2020-12-01 03:00:00,458.50221000000005,458.59275800000006,458.86440200000004
5024,2020-12-01 04:00:00,458.59275800000006,458.86440200000004,457.14399000000003
5025,2020-12-01 05:00:00,458.86440200000004,457.14399000000003,438.67219800000004
5026,2020-12-01 06:00:00,457.14399000000003,438.67219800000004,412.14163400000007
5027,2020-12-01 07:00:00,438.67219800000004,412.14163400000007,399.32909200000006
5028,2020-12-01 08:00:00,412.14163400000007,399.32909200000006,399.781832
5029,2020-12-01 09:00:00,399.32909200000006,399.781832,403.358478
5030,2020-12-01 10:00:00,399.781832,403.358478,403.26793000000004
5031,2020-12-01 11:00:00,403.358478,403.26793000000004,405.35053400000004
5032,2020-12-01 12:00:00,403.26793000000004,405.35053400000004,419.657118
5033,2020-12-01 13:00:00,405.35053400000004,419.657118,421.966092
5034,2020-12-01 14:00:00,419.657118,421.966092,437.630896
5035,2020-12-01 15:00:00,421.966092,437.630896,450.035972
5036,2020-12-01 16:00:00,437.630896,450.035972,453.3409740000001
5037,2020-12-01 17:00:00,450.035972,453.3409740000001,453.386248
5038,2020-12-01 18:00:00,453.3409740000001,453.386248,454.88029000000006
5039,2020-12-01 19:00:00,453.386248,454.88029000000006,456.60070200000007
5040,2020-12-01 20:00:00,454.88029000000006,456.60070200000007,457.27981200000005
5041,2020-12-01 21:00:00,456.60070200000007,457.27981200000005,457.55145600000003
5042,2020-12-01 22:00:00,457.27981200000005,457.55145600000003,457.64200400000004
5043,2020-12-01 23:00:00,457.55145600000003,457.64200400000004,457.913648
5044,2020-12-02 00:00:00,457.64200400000004,457.913648,457.27981200000005
5045,2020-12-02 02:00:00,457.27981200000005,457.098716,454.74446800000004
5046,2020-12-02 03:00:00,457.098716,454.74446800000004,454.74446800000004
5047,2020-12-02 04:00:00,454.74446800000004,454.74446800000004,453.61261800000005
5048,2020-12-02 05:00:00,454.74446800000004,453.61261800000005,445.73494200000005
5049,2020-12-02 06:00:00,453.61261800000005,445.73494200000005,421.78499600000004
5050,2020-12-02 07:00:00,445.73494200000005,421.78499600000004,408.65553600000004
5051,2020-12-02 08:00:00,421.78499600000004,408.65553600000004,403.90176600000007
5052,2020-12-02 09:00:00,408.65553600000004,403.90176600000007,407.3425900000001
5053,2020-12-02 10:00:00,403.90176600000007,407.3425900000001,409.83266000000003
5054,2020-12-02 11:00:00,407.3425900000001,409.83266000000003,411.46252400000003
5055,2020-12-02 12:00:00,409.83266000000003,411.46252400000003,418.706364
5056,2020-12-02 13:00:00,411.46252400000003,418.706364,428.89301400000005
5057,2020-12-02 14:00:00,418.706364,428.89301400000005,444.92001000000005
5058,2020-12-02 16:00:00,444.92001000000005,454.02008400000005,453.793714
5059,2020-12-03 01:00:00,457.00816800000007,457.506182,458.50221000000005
5060,2020-12-03 02:00:00,457.506182,458.50221000000005,458.683306
5061,2020-12-03 03:00:00,458.50221000000005,458.683306,458.72858
5062,2020-12-03 04:00:00,458.683306,458.72858,459.36241600000005
5063,2020-12-03 05:00:00,458.72858,459.36241600000005,457.23453800000004
5064,2020-12-03 06:00:00,459.36241600000005,457.23453800000004,450.62453400000004
5065,2020-12-03 07:00:00,457.23453800000004,450.62453400000004,443.69761200000005
5066,2020-12-03 08:00:00,450.62453400000004,443.69761200000005,436.68014200000005
5067,2020-12-03 09:00:00,443.69761200000005,436.68014200000005,425.04472400000003
5068,2020-12-03 10:00:00,436.68014200000005,425.04472400000003,436.815964
5069,2020-12-03 11:00:00,425.04472400000003,436.815964,445.64439400000003
5070,2020-12-03 12:00:00,436.815964,445.64439400000003,454.06535800000006
5071,2020-12-03 13:00:00,445.64439400000003,454.06535800000006,457.68727800000005
5072,2020-12-03 15:00:00,457.68727800000005,461.39974600000005,463.25598
5073,2020-12-03 16:00:00,461.39974600000005,463.25598,462.53159600000004
5074,2020-12-03 17:00:00,463.25598,462.53159600000004,464.523652
5075,2020-12-03 18:00:00,462.53159600000004,464.523652,463.25598
5076,2020-12-03 19:00:00,464.523652,463.25598,464.478378
5077,2020-12-03 20:00:00,463.25598,464.478378,463.70872
5078,2020-12-03 21:00:00,464.478378,463.70872,463.48235000000005
5079,2020-12-03 22:00:00,463.70872,463.48235000000005,463.88981600000005
5080,2020-12-03 23:00:00,463.48235000000005,463.88981600000005,462.57687000000004
5081,2020-12-04 00:00:00,463.88981600000005,462.57687000000004,461.85248600000006
5082,2020-12-04 01:00:00,462.57687000000004,461.85248600000006,462.62214400000005
5083,2020-12-04 02:00:00,461.85248600000006,462.62214400000005,461.67139000000003
5084,2020-12-04 03:00:00,462.62214400000005,461.67139000000003,462.25995200000006
5085,2020-12-04 04:00:00,461.67139000000003,462.25995200000006,461.71666400000004
5086,2020-12-04 05:00:00,462.25995200000006,461.71666400000004,457.00816800000007
5087,2020-12-04 06:00:00,461.71666400000004,457.00816800000007,449.03994400000005
5088,2020-12-04 07:00:00,457.00816800000007,449.03994400000005,446.006586
5089,2020-12-04 08:00:00,449.03994400000005,446.006586,435.1861
5090,2020-12-04 09:00:00,446.006586,435.1861,432.06219400000003
5091,2020-12-04 10:00:00,435.1861,432.06219400000003,437.40452600000003
5092,2020-12-04 11:00:00,432.06219400000003,437.40452600000003,433.78260600000004
5093,2020-12-04 12:00:00,437.40452600000003,433.78260600000004,441.25281600000005
5094,2020-12-04 13:00:00,433.78260600000004,441.25281600000005,447.908094
5095,2020-12-04 14:00:00,441.25281600000005,447.908094,455.33303
5096,2020-12-04 15:00:00,447.908094,455.33303,460.04152600000003
5097,2020-12-04 16:00:00,455.33303,460.04152600000003,460.04152600000003
5098,2020-12-04 17:00:00,460.04152600000003,460.04152600000003,461.173376
5099,2020-12-04 18:00:00,460.04152600000003,461.173376,460.67536200000006
5100,2020-12-04 19:00:00,461.173376,460.67536200000006,460.04152600000003
5101,2020-12-04 20:00:00,460.67536200000006,460.04152600000003,459.543512
5102,2020-12-04 21:00:00,460.04152600000003,459.543512,459.72460800000005
5103,2020-12-04 22:00:00,459.543512,459.72460800000005,460.99228000000005
5104,2020-12-04 23:00:00,459.72460800000005,460.99228000000005,461.49029400000006
5105,2020-12-05 00:00:00,460.99228000000005,461.49029400000006,462.57687000000004
5106,2020-12-05 01:00:00,461.49029400000006,462.57687000000004,463.30125400000003
5107,2020-12-05 02:00:00,462.57687000000004,463.30125400000003,462.30522600000006
5108,2020-12-05 03:00:00,463.30125400000003,462.30522600000006,462.62214400000005
5109,2020-12-05 04:00:00,462.30522600000006,462.62214400000005,463.07488400000005
5110,2020-12-05 05:00:00,462.62214400000005,463.07488400000005,456.147962
5111,2020-12-05 06:00:00,463.07488400000005,456.147962,428.711918
5112,2020-12-05 07:00:00,456.147962,428.711918,422.147188
5113,2020-12-05 08:00:00,428.711918,422.147188,410.51177000000007
5114,2020-12-05 09:00:00,422.147188,410.51177000000007,412.73019600000003
5115,2020-12-05 10:00:00,410.51177000000007,412.73019600000003,411.281428
5116,2020-12-05 11:00:00,412.73019600000003,411.281428,424.68253200000004
5117,2020-12-05 12:00:00,411.281428,424.68253200000004,434.32589400000006
5118,2020-12-05 13:00:00,424.68253200000004,434.32589400000006,441.388638
5119,2020-12-05 14:00:00,434.32589400000006,441.388638,449.628506
5120,2020-12-05 15:00:00,441.388638,449.628506,453.92953600000004
5121,2020-12-05 16:00:00,449.628506,453.92953600000004,455.55940000000004
5122,2020-12-05 17:00:00,453.92953600000004,455.55940000000004,458.72858
5123,2020-12-05 18:00:00,455.55940000000004,458.72858,460.04152600000003
5124,2020-12-05 19:00:00,458.72858,460.04152600000003,460.358444
5125,2020-12-05 20:00:00,460.04152600000003,460.358444,458.72858
5126,2020-12-05 21:00:00,460.358444,458.72858,460.22262200000006
5127,2020-12-05 22:00:00,458.72858,460.22262200000006,459.950978
5128,2020-12-05 23:00:00,460.22262200000006,459.950978,460.720636
