,Time,OutTemp,OutRH,OutPAR,WindSpeed,WindDir,TimeStep
6348,2020-12-21 12:00:00,19.2,63.29166666666666,410.1833333333333,5.096666666666667,21.66666666666667,202012211225.0
6349,2020-12-21 13:00:00,19.33,62.93666666666667,431.66666666666674,4.544,10.333333333333334,202012211325.0
6350,2020-12-21 14:00:00,20.128333333333334,61.98333333333333,468.4666666666666,4.069833333333333,125.33333333333331,202012211425.0
6351,2020-12-21 15:00:00,18.98,64.97500000000001,194.4,5.122166666666666,127.66666666666669,202012211525.0
6352,2020-12-21 16:00:00,18.148333333333333,68.05,74.40666666666667,4.6386666666666665,21.83333333333333,202012211625.0
6353,2020-12-21 17:00:00,18.025,67.29,9.318166666666668,4.238833333333333,71.16666666666667,202012211725.0
6354,2020-12-21 18:00:00,17.694999999999997,68.72500000000001,0.8708333333333332,5.712833333333332,189.66666666666663,202012211825.0
6355,2020-12-21 19:00:00,17.188333333333336,70.16,0.7308333333333333,5.522666666666668,16.833333333333332,202012211925.0
6356,2020-12-21 20:00:00,17.088333333333335,70.46,0.7023333333333334,6.066666666666666,17.666666666666668,202012212025.0
6357,2020-12-21 21:00:00,17.09,71.58,0.642,6.117000000000001,15.166666666666664,202012212125.0
6358,2020-12-21 22:00:00,16.98333333333333,73.76333333333334,0.6188333333333333,6.2915,76.83333333333333,202012212225.0
6359,2020-12-21 23:00:00,16.91333333333333,74.67,0.6286666666666666,5.787333333333334,8.833333333333334,202012212325.0
6360,2020-12-22 00:00:00,17.14833333333333,75.03000000000002,0.6213333333333334,6.8966666666666665,78.83333333333333,202012220025.0
6361,2020-12-22 01:00:00,17.118333333333332,74.375,0.6166666666666667,6.765999999999999,19.5,202012220125.0
6362,2020-12-22 02:00:00,16.793333333333333,76.725,0.6084999999999999,5.695166666666666,25.5,202012220225.0
6363,2020-12-22 03:00:00,16.505,80.26833333333333,0.5791666666666666,5.708833333333334,73.83333333333333,202012220325.0
6364,2020-12-22 04:00:00,16.645,79.54,0.6416666666666667,5.986833333333334,11.166666666666664,202012220425.0
6365,2020-12-22 05:00:00,16.743333333333336,77.24666666666667,0.6401666666666667,6.6035,24.16666666666667,202012220525.0
6366,2020-12-22 06:00:00,16.853333333333335,76.92833333333333,7.0071666666666665,7.218,18.666666666666668,202012220625.0
6367,2020-12-22 07:00:00,17.6,74.21,195.99,6.916666666666668,27.16666666666667,202012220725.0
6368,2020-12-22 08:00:00,19.165,68.03666666666666,587.85,6.524000000000001,16.666666666666668,202012220825.0
6369,2020-12-22 09:00:00,21.381666666666664,61.50833333333333,1295.6666666666667,6.393833333333332,134.16666666666666,202012220925.0
6370,2020-12-22 10:00:00,22.68833333333333,60.63666666666666,1442.5,5.662833333333333,128.5,202012221025.0
6371,2020-12-22 11:00:00,22.86333333333333,58.16333333333333,1348.3333333333333,5.333833333333334,178.0,202012221125.0
6372,2020-12-22 12:00:00,22.97833333333333,58.11000000000001,1391.166666666667,6.058666666666666,287.6666666666667,202012221225.0
6373,2020-12-22 13:00:00,22.065,60.37166666666667,1168.5,6.477166666666667,178.5,202012221325.0
6374,2020-12-22 14:00:00,20.796666666666667,61.64333333333334,943.0,6.823666666666668,186.5,202012221425.0
6375,2020-12-22 15:00:00,19.643333333333327,63.96333333333334,654.6666666666666,7.131166666666666,128.0,202012221525.0
6376,2020-12-22 16:00:00,17.096666666666668,71.93333333333331,217.08333333333331,7.195,12.5,202012221625.0
6377,2020-12-22 17:00:00,15.896666666666668,77.19666666666667,20.410666666666668,6.863666666666667,139.0,202012221725.0
6378,2020-12-22 18:00:00,16.19,80.75833333333334,0.5803333333333333,6.111833333333332,65.33333333333333,202012221825.0
6379,2020-12-22 19:00:00,14.931666666666667,85.85000000000002,0.6646666666666666,6.0486666666666675,16.166666666666668,202012221925.0
6380,2020-12-22 20:00:00,14.990000000000002,89.83333333333331,1.0348333333333333,4.793166666666667,76.16666666666667,202012222025.0
6381,2020-12-22 21:00:00,15.005,91.33333333333331,1.1855,3.8,67.83333333333333,202012222125.0
6382,2020-12-22 22:00:00,15.043333333333335,92.61666666666666,1.416,3.6823333333333332,191.5,202012222225.0
6383,2020-12-22 23:00:00,15.141666666666666,93.31666666666666,1.5733333333333333,3.945,79.66666666666667,202012222325.0
6384,2020-12-23 00:00:00,15.143333333333333,93.36666666666666,1.5658333333333332,3.1381666666666668,125.33333333333331,202012230025.0
6385,2020-12-23 01:00:00,15.066666666666668,94.2,1.4916666666666665,2.8525,78.0,202012230125.0
6386,2020-12-23 02:00:00,14.905,95.2,1.5536666666666663,2.9491666666666667,72.33333333333333,202012230225.0
