,Report_time,GHID,Reportid,TimeID,dsf,swi,tsf,vpd,slp,lwo,psf,rh
19,2020040119,shgb,dsf,f04,286.96,0.00,291.53,0.55,1017.02,250.53,1017.05,74.42
20,2020040120,shgb,dsf,f04,287.15,0.00,291.31,0.50,1017.04,260.93,1017.23,76.40
21,2020040121,shgb,dsf,f04,287.20,0.00,291.53,0.52,1017.11,252.18,1017.18,75.55
22,2020040122,shgb,dsf,f04,287.27,0.00,291.71,0.54,1017.01,250.38,1017.06,75.06
23,2020040123,shgb,dsf,f04,287.88,0.00,291.92,0.50,1016.51,265.18,1016.52,77.07
24,2020040200,shgb,dsf,f04,288.11,0.00,291.20,0.38,1016.44,271.10,1016.48,81.91
25,2020040201,shgb,dsf,f04,288.15,0.00,291.68,0.44,1016.40,253.63,1016.45,79.66
26,2020040202,shgb,dsf,f04,288.31,0.00,291.37,0.38,1016.72,267.94,1016.76,82.10
27,2020040203,shgb,dsf,f04,288.86,231.57,293.48,0.62,1017.01,269.68,1017.02,74.46
28,2020040204,shgb,dsf,f04,290.03,267.27,294.34,0.61,1017.85,263.63,1017.87,76.07
29,2020040205,shgb,dsf,f04,290.50,150.87,293.80,0.47,1018.34,265.06,1018.35,81.08
30,2020040206,shgb,dsf,f04,290.23,135.42,293.50,0.45,1018.58,259.90,1018.57,81.22
31,2020040207,shgb,dsf,f04,290.88,82.96,293.00,0.29,1018.34,241.19,1018.33,87.42
32,2020040208,shgb,dsf,f04,291.23,63.20,293.26,0.29,1018.56,207.11,1018.62,87.89
33,2020040209,shgb,dsf,f04,291.19,399.32,295.89,0.71,1017.99,260.68,1017.89,74.47
34,2020040210,shgb,dsf,f04,290.87,220.44,295.19,0.64,1017.71,260.32,1017.70,76.14
35,2020040211,shgb,dsf,f04,291.05,90.75,294.04,0.43,1017.24,231.94,1017.14,82.78
36,2020040212,shgb,dsf,f04,290.84,217.59,294.56,0.54,1017.12,251.50,1017.16,79.06
37,2020040213,shgb,dsf,f04,289.53,275.61,295.19,0.81,1017.23,269.90,1017.23,69.87
38,2020040214,shgb,dsf,f04,289.50,62.27,294.29,0.67,1017.38,271.29,1017.42,73.72
39,2020040215,shgb,dsf,f04,289.90,0.00,293.66,0.52,1017.77,265.41,1017.83,78.73
40,2020040216,shgb,dsf,f04,290.08,0.00,292.92,0.39,1018.17,269.50,1018.20,83.47
41,2020040217,shgb,dsf,f04,290.20,0.00,292.60,0.32,1018.14,269.27,1018.17,85.79
42,2020040218,shgb,dsf,f04,289.93,0.00,292.00,0.27,1018.01,268.64,1018.05,87.59
43,2020040219,shgb,dsf,f04,290.25,0.00,291.54,0.17,1018.28,267.50,1018.33,92.04
44,2020040220,shgb,dsf,f04,290.61,0.00,292.65,0.28,1018.20,259.50,1018.25,87.82
45,2020040221,shgb,dsf,f04,290.40,0.00,292.76,0.32,1018.05,252.89,1018.11,86.05
46,2020040222,shgb,dsf,f04,290.31,0.00,292.11,0.24,1017.67,266.43,1017.73,89.13
47,2020040223,shgb,dsf,f04,290.20,0.00,292.43,0.30,1017.01,257.11,1016.97,86.76
48,2020040300,shgb,dsf,f04,290.19,0.00,292.18,0.27,1017.08,256.22,1017.05,88.07
49,2020040301,shgb,dsf,f04,289.14,0.00,291.82,0.34,1018.00,245.75,1018.02,84.17
50,2020040302,shgb,dsf,f04,289.36,0.00,291.82,0.32,1018.34,252.51,1018.38,85.40
51,2020040303,shgb,dsf,f04,289.39,229.49,293.33,0.53,1018.14,262.54,1018.17,77.76
52,2020040304,shgb,dsf,f04,289.60,65.92,293.14,0.48,1017.98,235.25,1017.97,79.77
53,2020040305,shgb,dsf,f04,289.35,625.15,299.02,1.53,1017.44,258.05,1017.49,54.61
54,2020040306,shgb,dsf,f04,288.68,754.29,302.97,2.49,1016.91,276.59,1016.98,41.42
55,2020040307,shgb,dsf,f04,292.04,866.32,300.27,1.44,1016.90,273.56,1016.99,60.26
56,2020040308,shgb,dsf,f04,289.86,922.74,300.82,1.85,1016.83,274.54,1016.86,50.78
57,2020040309,shgb,dsf,f04,290.72,907.22,299.66,1.49,1016.52,273.19,1016.57,57.53
58,2020040310,shgb,dsf,f04,291.13,825.94,298.85,1.27,1016.19,272.37,1016.21,61.96
59,2020040311,shgb,dsf,f04,290.79,684.98,298.01,1.15,1015.65,272.04,1015.67,63.76
60,2020040312,shgb,dsf,f04,290.78,496.34,296.71,0.91,1016.01,270.71,1016.03,68.92
61,2020040313,shgb,dsf,f04,290.75,348.33,294.86,0.60,1016.91,267.03,1016.88,77.12
62,2020040314,shgb,dsf,f04,290.79,61.01,293.60,0.40,1017.74,266.02,1017.71,83.67
63,2020040315,shgb,dsf,f04,290.82,0.00,293.28,0.35,1018.44,259.74,1018.42,85.51
64,2020040316,shgb,dsf,f04,290.47,0.00,293.00,0.35,1018.72,257.12,1018.68,85.14
65,2020040317,shgb,dsf,f04,290.19,0.00,292.49,0.31,1018.93,252.52,1018.94,86.32
66,2020040318,shgb,dsf,f04,289.71,0.00,292.14,0.32,1018.75,259.46,1018.69,85.62
67,2020040319,shgb,dsf,f04,290.25,0.00,292.37,0.28,1018.61,250.62,1018.53,87.37
68,2020040320,shgb,dsf,f04,289.95,0.00,291.94,0.26,1018.56,249.22,1018.58,88.03
69,2020040321,shgb,dsf,f04,289.83,0.00,291.96,0.28,1018.45,221.67,1018.45,87.23
70,2020040322,shgb,dsf,f04,289.57,0.00,291.92,0.31,1018.25,221.24,1018.21,86.07
71,2020040323,shgb,dsf,f04,289.42,0.00,292.04,0.34,1017.46,252.22,1017.46,84.53
72,2020040400,shgb,dsf,f04,289.54,0.00,292.73,0.42,1016.76,250.08,1016.76,81.59
73,2020040401,shgb,dsf,f04,289.28,0.00,291.21,0.25,1018.15,213.27,1018.11,88.28
74,2020040402,shgb,dsf,f04,289.36,0.00,291.52,0.28,1018.04,221.79,1018.08,87.03
75,2020040403,shgb,dsf,f04,289.40,30.19,291.96,0.33,1018.36,219.62,1018.36,84.87
76,2020040404,shgb,dsf,f04,289.08,325.59,293.32,0.57,1018.91,239.10,1018.88,76.29
77,2020040405,shgb,dsf,f04,288.41,122.53,292.48,0.52,1019.18,231.49,1019.13,76.98
78,2020040406,shgb,dsf,f04,288.34,542.10,295.53,1.00,1018.94,259.72,1018.94,63.37
79,2020040407,shgb,dsf,f04,287.80,878.46,298.42,1.59,1018.78,273.80,1018.82,51.23
80,2020040408,shgb,dsf,f04,287.98,952.41,298.40,1.56,1018.82,274.95,1018.81,51.91
81,2020040409,shgb,dsf,f04,288.14,916.38,298.49,1.56,1017.90,275.79,1017.93,52.20
82,2020040410,shgb,dsf,f04,288.18,833.31,298.07,1.48,1017.29,273.35,1017.31,53.67
83,2020040411,shgb,dsf,f04,288.67,691.33,297.04,1.23,1016.32,271.53,1016.38,59.00
84,2020040412,shgb,dsf,f04,288.81,501.38,296.32,1.09,1016.57,270.26,1016.62,62.21
85,2020040413,shgb,dsf,f04,288.96,281.50,294.28,0.73,1016.99,266.58,1017.00,71.26
86,2020040414,shgb,dsf,f04,288.42,65.12,292.50,0.52,1017.88,264.48,1017.88,76.95
87,2020040415,shgb,dsf,f04,288.21,0.00,291.53,0.41,1018.24,263.00,1018.26,80.76
88,2020040416,shgb,dsf,f04,287.92,0.00,290.97,0.37,1018.66,262.23,1018.67,82.14
89,2020040417,shgb,dsf,f04,287.53,0.00,290.68,0.38,1019.07,263.15,1019.09,81.50
90,2020040418,shgb,dsf,f04,287.20,0.00,290.51,0.39,1019.15,263.13,1019.16,80.66
91,2020040419,shgb,dsf,f04,287.05,0.00,290.64,0.42,1019.03,261.02,1019.05,79.24
92,2020040420,shgb,dsf,f04,286.93,0.00,290.06,0.36,1018.95,261.15,1019.04,81.55
93,2020040421,shgb,dsf,f04,286.49,0.00,289.93,0.39,1018.85,260.53,1018.96,79.92
94,2020040422,shgb,dsf,f04,286.21,0.00,289.69,0.39,1018.48,260.37,1018.55,79.67
95,2020040423,shgb,dsf,f04,285.79,0.00,289.58,0.42,1017.52,259.95,1017.54,78.03
96,2020040500,shgb,dsf,f04,285.34,0.00,289.45,0.44,1017.43,260.44,1017.47,76.37
97,2020040501,shgb,dsf,f04,284.86,0.00,289.07,0.44,1017.80,258.65,1017.90,75.82
98,2020040502,shgb,dsf,f04,284.86,0.00,289.12,0.45,1018.20,257.95,1018.29,75.56
99,2020040503,shgb,dsf,f04,284.91,163.65,290.86,0.66,1018.74,257.74,1018.78,67.76
100,2020040504,shgb,dsf,f04,284.81,387.73,293.84,1.09,1018.47,259.41,1018.50,55.78
101,2020040505,shgb,dsf,f04,285.26,595.59,296.26,1.45,1018.57,262.48,1018.58,49.42
102,2020040506,shgb,dsf,f04,285.72,764.50,297.75,1.67,1018.50,264.53,1018.50,46.56
103,2020040507,shgb,dsf,f04,286.07,879.65,298.17,1.72,1018.50,262.84,1018.57,46.43
104,2020040508,shgb,dsf,f04,286.18,931.15,298.49,1.77,1018.34,263.87,1018.42,45.87
105,2020040509,shgb,dsf,f04,286.01,915.27,298.63,1.81,1017.39,263.28,1017.45,44.98
106,2020040510,shgb,dsf,f04,286.23,941.93,298.34,1.74,1016.74,262.72,1016.79,46.45
107,2020040511,shgb,dsf,f04,286.10,450.59,295.61,1.25,1016.37,237.39,1016.39,54.42
108,2020040512,shgb,dsf,f04,286.59,141.43,293.41,0.85,1016.66,230.41,1016.71,64.47
109,2020040513,shgb,dsf,f04,288.07,114.40,291.73,0.45,1017.50,217.96,1017.49,78.99
110,2020040514,shgb,dsf,f04,288.20,11.31,290.88,0.33,1017.87,210.66,1017.85,84.11
111,2020040515,shgb,dsf,f04,288.43,0.00,290.51,0.25,1018.41,227.78,1018.44,87.42
112,2020040516,shgb,dsf,f04,288.60,0.00,290.55,0.24,1018.76,213.86,1018.83,88.16
113,2020040517,shgb,dsf,f04,288.70,0.00,290.33,0.20,1018.64,212.10,1018.68,89.97
114,2020040518,shgb,dsf,f04,288.41,0.00,290.38,0.24,1018.72,212.93,1018.79,88.07
115,2020040519,shgb,dsf,f04,288.96,0.00,290.73,0.22,1019.21,215.49,1019.27,89.20
116,2020040520,shgb,dsf,f04,288.13,0.00,290.44,0.28,1018.62,218.06,1018.66,86.13
117,2020040521,shgb,dsf,f04,287.88,0.00,290.36,0.30,1018.53,220.65,1018.66,85.15
118,2020040522,shgb,dsf,f04,287.14,0.00,290.43,0.38,1018.40,215.87,1018.50,80.77
119,2020040523,shgb,dsf,f04,287.39,0.00,290.06,0.31,1017.46,217.15,1017.59,84.09
120,2020040600,shgb,dsf,f04,287.31,0.00,289.84,0.29,1017.25,198.92,1017.31,84.87
121,2020040601,shgb,dsf,f04,286.61,0.00,290.07,0.39,1017.39,214.52,1017.48,79.79
122,2020040602,shgb,dsf,f04,286.45,0.00,290.54,0.47,1017.95,225.94,1018.17,76.62
123,2020040603,shgb,dsf,f04,287.15,33.13,290.66,0.41,1018.10,222.96,1018.33,79.63
124,2020040604,shgb,dsf,f04,287.86,33.81,290.54,0.32,1018.48,225.24,1018.56,84.08
125,2020040605,shgb,dsf,f04,287.41,69.97,291.78,0.53,1018.26,236.15,1018.40,75.42
126,2020040606,shgb,dsf,f04,287.97,155.83,292.29,0.54,1018.11,233.93,1018.20,75.76
127,2020040607,shgb,dsf,f04,288.26,485.07,294.44,0.83,1017.64,244.01,1017.72,67.46
128,2020040608,shgb,dsf,f04,288.22,114.93,292.55,0.55,1018.01,201.63,1018.14,75.71
129,2020040609,shgb,dsf,f04,288.26,200.24,292.83,0.59,1017.35,223.42,1017.48,74.57
130,2020040610,shgb,dsf,f04,288.38,185.84,293.21,0.63,1016.42,214.86,1016.46,73.40
131,2020040611,shgb,dsf,f04,288.80,111.77,292.56,0.49,1015.79,217.39,1015.86,78.60
132,2020040612,shgb,dsf,f04,289.16,78.42,292.19,0.39,1015.49,218.03,1015.58,82.38
133,2020040613,shgb,dsf,f04,289.32,41.99,291.93,0.34,1015.41,219.97,1015.44,84.62
134,2020040614,shgb,dsf,f04,289.12,13.58,291.36,0.28,1015.85,209.27,1015.89,86.63
135,2020040615,shgb,dsf,f04,289.58,0.00,291.21,0.21,1015.58,198.86,1015.57,90.09
136,2020040616,shgb,dsf,f04,289.74,0.00,291.42,0.22,1015.82,214.29,1015.72,89.81
137,2020040617,shgb,dsf,f04,289.55,0.00,291.23,0.22,1015.83,215.66,1015.76,89.75
138,2020040618,shgb,dsf,f04,289.60,0.00,291.18,0.20,1015.79,207.47,1015.76,90.35
139,2020040619,shgb,dsf,f04,288.60,0.00,290.50,0.23,1016.05,203.05,1016.06,88.43
140,2020040620,shgb,dsf,f04,288.62,0.00,290.56,0.24,1015.74,196.55,1015.72,88.22
141,2020040621,shgb,dsf,f04,288.89,0.00,290.33,0.18,1015.55,220.14,1015.55,91.13
142,2020040622,shgb,dsf,f04,289.12,0.00,290.67,0.19,1015.10,207.17,1015.05,90.49
143,2020040623,shgb,dsf,f04,289.16,0.00,290.78,0.20,1013.83,196.66,1013.80,90.08
144,2020040700,shgb,dsf,f04,289.11,0.00,290.78,0.21,1014.16,183.11,1014.20,89.80
145,2020040701,shgb,dsf,f04,289.15,0.00,290.84,0.21,1014.49,207.32,1014.36,89.70
146,2020040702,shgb,dsf,f04,289.10,0.00,290.93,0.23,1014.78,223.39,1015.02,88.91
147,2020040703,shgb,dsf,f04,288.74,13.66,290.99,0.28,1015.47,235.31,1015.46,86.49
148,2020040704,shgb,dsf,f04,288.52,153.78,291.59,0.39,1016.03,257.90,1016.03,82.07
149,2020040705,shgb,dsf,f04,288.30,541.61,292.95,0.60,1016.12,263.45,1016.09,74.21
150,2020040706,shgb,dsf,f04,288.15,1052.20,294.21,0.81,1016.08,263.94,1016.16,67.92
151,2020040707,shgb,dsf,f04,288.01,650.67,295.49,1.03,1015.46,255.78,1015.55,62.13
152,2020040708,shgb,dsf,f04,287.84,938.22,296.79,1.28,1015.12,274.49,1015.23,56.78
153,2020040709,shgb,dsf,f04,287.85,347.43,293.98,0.81,1014.73,237.78,1014.86,67.58
154,2020040710,shgb,dsf,f04,287.37,839.32,296.07,1.20,1014.15,273.50,1014.24,57.52
155,2020040711,shgb,dsf,f04,287.07,388.35,294.34,0.95,1013.40,239.99,1013.43,62.76
156,2020040712,shgb,dsf,f04,287.03,490.12,293.99,0.90,1014.42,250.66,1014.62,64.02
157,2020040713,shgb,dsf,f04,286.67,316.84,293.46,0.85,1013.99,270.84,1014.15,64.62
158,2020040714,shgb,dsf,f04,286.34,28.46,292.05,0.68,1014.17,246.07,1014.29,69.09
159,2020040715,shgb,dsf,f04,286.37,0.00,291.65,0.63,1014.37,247.33,1014.47,71.00
160,2020040716,shgb,dsf,f04,286.12,0.00,291.22,0.59,1015.05,255.89,1015.15,71.79
161,2020040717,shgb,dsf,f04,285.94,0.00,290.72,0.54,1015.34,254.36,1015.47,73.26
162,2020040718,shgb,dsf,f04,285.40,0.00,289.66,0.46,1015.64,265.22,1015.74,75.65
163,2020040719,shgb,dsf,f04,285.98,0.00,289.75,0.42,1015.55,263.84,1015.65,78.16
164,2020040720,shgb,dsf,f04,285.89,0.00,289.79,0.43,1015.56,265.23,1015.62,77.50
165,2020040721,shgb,dsf,f04,285.84,0.00,289.77,0.43,1015.47,266.71,1015.56,77.36
166,2020040722,shgb,dsf,f04,285.68,0.00,289.72,0.44,1015.04,267.20,1015.12,76.77
167,2020040723,shgb,dsf,f04,285.42,0.00,289.61,0.46,1014.25,267.28,1014.32,75.96
168,2020040800,shgb,dsf,f04,285.43,0.00,289.62,0.46,1014.35,267.62,1014.43,75.95
169,2020040801,shgb,dsf,f04,285.38,0.00,289.51,0.45,1014.64,266.80,1014.78,76.30
170,2020040802,shgb,dsf,f04,285.42,0.00,289.42,0.43,1015.23,266.49,1015.34,76.91
171,2020040803,shgb,dsf,f04,285.32,175.81,291.56,0.72,1015.60,268.47,1015.73,66.62
172,2020040804,shgb,dsf,f04,285.45,402.03,294.33,1.11,1015.93,272.17,1016.03,56.43
173,2020040805,shgb,dsf,f04,285.94,611.58,296.74,1.47,1016.02,275.94,1016.14,50.22
174,2020040806,shgb,dsf,f04,286.58,781.40,297.71,1.58,1015.67,278.84,1015.81,49.40
175,2020040807,shgb,dsf,f04,286.83,897.20,298.29,1.66,1015.64,280.06,1015.78,48.49
176,2020040808,shgb,dsf,f04,287.19,949.06,298.62,1.69,1015.35,281.53,1015.51,48.68
177,2020040809,shgb,dsf,f04,287.47,931.58,298.65,1.67,1015.00,280.69,1015.14,49.50
178,2020040810,shgb,dsf,f04,287.66,846.67,298.39,1.60,1014.67,279.13,1014.77,50.88
179,2020040811,shgb,dsf,f04,287.50,702.12,297.91,1.52,1014.78,277.99,1014.85,51.83
180,2020040812,shgb,dsf,f04,287.66,510.81,296.85,1.31,1014.54,275.92,1014.61,55.90
181,2020040813,shgb,dsf,f04,288.08,289.20,296.26,1.16,1014.43,275.07,1014.55,59.55
182,2020040814,shgb,dsf,f04,288.40,102.68,294.64,0.85,1015.03,271.62,1015.14,67.20
183,2020040815,shgb,dsf,f04,288.84,0.00,294.04,0.71,1015.60,247.76,1015.68,71.76
184,2020040816,shgb,dsf,f04,288.82,0.00,293.74,0.66,1016.02,246.78,1016.08,73.03
185,2020040817,shgb,dsf,f04,288.63,0.00,293.26,0.61,1016.94,243.24,1017.00,74.34
186,2020040818,shgb,dsf,f04,288.45,0.00,292.61,0.54,1017.06,246.19,1017.13,76.54
187,2020040819,shgb,dsf,f04,288.60,0.00,292.20,0.46,1016.71,241.38,1016.78,79.37
188,2020040820,shgb,dsf,f04,288.51,0.00,292.55,0.52,1016.71,243.80,1016.77,77.17
189,2020040821,shgb,dsf,f04,288.47,0.00,292.49,0.52,1016.54,244.04,1016.51,77.24
190,2020040822,shgb,dsf,f04,288.51,0.00,292.55,0.52,1016.34,244.55,1016.39,77.14
191,2020040823,shgb,dsf,f04,288.32,0.00,292.15,0.49,1015.76,252.12,1015.70,78.17
192,2020040900,shgb,dsf,f04,288.15,0.00,291.79,0.45,1015.68,256.62,1015.67,79.13
193,2020040901,shgb,dsf,f04,288.37,0.00,291.55,0.40,1015.76,264.74,1015.88,81.50
194,2020040902,shgb,dsf,f04,288.04,0.00,291.19,0.38,1016.28,264.43,1016.38,81.63
195,2020040903,shgb,dsf,f04,288.10,177.80,293.35,0.68,1016.59,265.57,1016.77,71.46
196,2020040904,shgb,dsf,f04,288.17,402.42,295.79,1.07,1016.79,268.16,1017.00,61.63
197,2020040905,shgb,dsf,f04,287.75,610.98,297.85,1.48,1016.83,271.43,1017.03,52.85
198,2020040906,shgb,dsf,f04,288.03,780.82,299.08,1.69,1016.66,274.71,1016.82,49.97
199,2020040907,shgb,dsf,f04,289.00,895.38,299.39,1.65,1016.52,276.04,1016.68,52.28
200,2020040908,shgb,dsf,f04,289.03,948.06,299.56,1.68,1016.28,277.95,1016.41,51.86
201,2020040909,shgb,dsf,f04,288.76,933.79,299.50,1.70,1015.78,278.66,1015.88,51.15
202,2020040910,shgb,dsf,f04,288.85,851.35,299.31,1.65,1015.27,278.59,1015.35,52.03
203,2020040911,shgb,dsf,f04,288.87,708.33,298.75,1.53,1014.90,277.96,1014.95,53.85
204,2020040912,shgb,dsf,f04,289.30,517.11,297.79,1.30,1015.04,276.81,1015.10,58.70
205,2020040913,shgb,dsf,f04,289.00,296.11,296.72,1.14,1015.32,276.92,1015.44,61.42
206,2020040914,shgb,dsf,f04,289.28,73.91,295.11,0.82,1015.99,275.68,1016.07,69.10
207,2020040915,shgb,dsf,f04,289.56,0.00,293.60,0.55,1016.38,273.34,1016.43,77.32
208,2020040916,shgb,dsf,f04,288.63,0.00,293.14,0.59,1016.83,272.82,1016.86,74.92
209,2020040917,shgb,dsf,f04,287.93,0.00,292.11,0.52,1017.29,272.47,1017.29,76.41
210,2020040918,shgb,dsf,f04,287.73,0.00,290.88,0.38,1017.58,271.24,1017.57,81.55
211,2020040919,shgb,dsf,f04,287.67,0.00,290.18,0.29,1017.45,270.05,1017.44,85.02
212,2020040920,shgb,dsf,f04,287.25,0.00,290.00,0.32,1017.64,269.93,1017.70,83.60
213,2020040921,shgb,dsf,f04,286.97,0.00,289.78,0.32,1017.70,267.91,1017.77,83.31
214,2020040922,shgb,dsf,f04,286.51,0.00,289.45,0.33,1017.53,269.24,1017.61,82.52
215,2020040923,shgb,dsf,f04,285.82,0.00,289.29,0.38,1016.98,268.60,1016.98,79.65
216,2020041000,shgb,dsf,f04,285.41,0.00,289.29,0.42,1017.27,268.81,1017.23,77.57
217,2020041001,shgb,dsf,f04,285.77,0.00,289.26,0.38,1017.34,267.10,1017.33,79.59
218,2020041002,shgb,dsf,f04,285.26,0.00,289.18,0.42,1017.77,266.92,1017.75,77.29
219,2020041003,shgb,dsf,f04,285.00,185.80,293.34,1.00,1018.10,268.65,1018.08,58.27
220,2020041004,shgb,dsf,f04,285.24,414.24,297.19,1.62,1018.18,273.76,1018.17,46.62
221,2020041005,shgb,dsf,f04,286.17,624.78,299.07,1.88,1018.14,278.10,1018.14,44.32
222,2020041006,shgb,dsf,f04,286.68,794.63,299.57,1.94,1018.03,279.75,1018.05,44.47
223,2020041007,shgb,dsf,f04,287.44,909.78,299.44,1.83,1018.28,277.44,1018.36,47.14
224,2020041008,shgb,dsf,f04,287.12,957.91,300.01,1.98,1018.01,277.16,1018.11,44.58
225,2020041009,shgb,dsf,f04,286.91,939.58,300.14,2.03,1017.59,276.94,1017.66,43.61
226,2020041010,shgb,dsf,f04,286.67,854.64,300.06,2.04,1017.00,276.45,1017.12,43.17
227,2020041011,shgb,dsf,f04,286.98,709.83,299.62,1.91,1016.13,275.79,1016.22,45.24
228,2020041012,shgb,dsf,f04,287.12,517.51,299.56,1.89,1015.78,275.75,1015.85,45.86
229,2020041013,shgb,dsf,f04,288.27,294.17,298.37,1.52,1015.74,272.65,1015.87,53.05
230,2020041014,shgb,dsf,f04,288.55,73.80,297.07,1.25,1015.87,271.09,1015.95,58.47
231,2020041015,shgb,dsf,f04,289.54,0.00,295.45,0.85,1016.36,268.90,1016.42,68.80
232,2020041016,shgb,dsf,f04,288.95,0.00,294.33,0.74,1016.87,267.31,1016.89,70.98
233,2020041017,shgb,dsf,f04,288.17,0.00,293.27,0.66,1017.30,264.86,1017.34,72.12
234,2020041018,shgb,dsf,f04,287.80,0.00,292.84,0.64,1017.38,264.14,1017.41,72.30
235,2020041019,shgb,dsf,f04,289.02,0.00,291.86,0.36,1016.91,262.71,1016.98,83.38
236,2020041020,shgb,dsf,f04,289.07,0.00,291.28,0.28,1016.87,261.54,1016.89,86.74
237,2020041021,shgb,dsf,f04,288.56,0.00,290.80,0.28,1016.64,260.39,1016.66,86.52
238,2020041022,shgb,dsf,f04,288.25,0.00,290.51,0.27,1016.16,259.78,1016.25,86.41
239,2020041023,shgb,dsf,f04,288.20,0.00,290.47,0.27,1015.61,259.90,1015.73,86.39
240,2020041100,shgb,dsf,f04,287.85,0.00,290.58,0.33,1015.26,260.46,1015.41,83.79
241,2020041101,shgb,dsf,f04,288.03,0.00,290.97,0.36,1015.19,257.81,1015.33,82.70
242,2020041102,shgb,dsf,f04,287.89,0.27,291.02,0.38,1015.46,256.80,1015.63,81.67
243,2020041103,shgb,dsf,f04,287.76,182.50,294.04,0.83,1015.83,258.36,1015.98,66.89
244,2020041104,shgb,dsf,f04,288.87,404.84,297.08,1.22,1015.93,261.30,1016.03,59.58
245,2020041105,shgb,dsf,f04,290.08,609.65,298.89,1.42,1016.12,263.18,1016.21,57.72
246,2020041106,shgb,dsf,f04,290.96,774.65,299.52,1.43,1015.98,263.85,1016.07,58.84
247,2020041107,shgb,dsf,f04,291.46,541.86,297.44,0.96,1016.10,232.60,1016.26,68.86
248,2020041108,shgb,dsf,f04,291.45,220.14,296.30,0.75,1015.72,223.83,1015.84,73.80
249,2020041109,shgb,dsf,f04,291.27,311.53,296.65,0.84,1014.88,228.50,1014.98,71.44
250,2020041110,shgb,dsf,f04,291.15,198.26,296.10,0.76,1014.15,231.77,1014.18,73.30
251,2020041111,shgb,dsf,f04,290.95,315.64,296.52,0.86,1013.05,238.15,1013.10,70.50
252,2020041112,shgb,dsf,f04,291.01,277.82,296.13,0.78,1012.86,246.26,1012.88,72.50
253,2020041113,shgb,dsf,f04,291.07,166.73,295.89,0.73,1012.77,247.18,1012.80,73.85
254,2020041114,shgb,dsf,f04,291.14,20.16,294.66,0.52,1013.15,239.81,1013.22,80.08
255,2020041115,shgb,dsf,f04,290.96,0.00,293.91,0.42,1013.27,233.42,1013.27,82.96
256,2020041116,shgb,dsf,f04,291.10,0.00,293.47,0.34,1013.80,233.74,1013.79,86.07
257,2020041117,shgb,dsf,f04,290.89,0.00,293.00,0.29,1014.31,217.47,1014.30,87.42
258,2020041118,shgb,dsf,f04,291.16,0.00,292.89,0.24,1014.53,210.83,1014.51,89.60
259,2020041119,shgb,dsf,f04,290.94,0.00,292.19,0.17,1014.82,209.65,1014.85,92.35
260,2020041120,shgb,dsf,f04,291.01,0.00,292.26,0.17,1014.83,212.75,1014.87,92.36
261,2020041121,shgb,dsf,f04,290.67,0.00,292.44,0.24,1014.69,224.58,1014.77,89.34
262,2020041122,shgb,dsf,f04,290.75,0.00,292.28,0.21,1013.87,235.00,1013.89,90.70
263,2020041123,shgb,dsf,f04,288.19,0.00,291.53,0.41,1013.22,246.22,1013.28,80.64
264,2020041200,shgb,dsf,f04,287.08,0.00,290.18,0.36,1013.08,263.46,1013.14,81.74
265,2020041201,shgb,dsf,f04,287.38,0.00,290.66,0.39,1013.39,251.03,1013.45,80.80
266,2020041202,shgb,dsf,f04,286.69,1.41,289.69,0.34,1013.87,262.81,1013.85,82.21
