,Report_time,GHID,Reportid,TimeID,dsf,swi,tsf,vpd,slp,lwo,psf,rh
0,2020040100,shgb,dsf,f02,291.93,0.00,294.30,0.35,1013.08,272.82,1013.15,86.14
1,2020040101,shgb,dsf,f02,292.49,0.00,294.05,0.23,1013.33,262.95,1013.45,90.65
2,2020040102,shgb,dsf,f02,292.05,0.00,293.45,0.20,1013.84,272.00,1013.91,91.55
3,2020040103,shgb,dsf,f02,291.31,0.00,293.17,0.26,1014.01,275.98,1014.05,88.85
4,2020040104,shgb,dsf,f02,290.86,0.00,292.35,0.20,1014.54,277.28,1014.69,90.92
5,2020040105,shgb,dsf,f02,290.48,166.25,293.17,0.37,1015.17,277.84,1015.25,84.25
6,2020040106,shgb,dsf,f02,290.46,480.83,294.71,0.61,1015.99,281.25,1016.01,76.41
7,2020040107,shgb,dsf,f02,290.51,240.08,294.69,0.60,1016.80,267.15,1016.82,76.80
8,2020040108,shgb,dsf,f02,290.31,1129.96,297.94,1.20,1016.32,283.21,1016.31,62.10
9,2020040109,shgb,dsf,f02,289.87,866.29,298.01,1.27,1015.48,282.95,1015.52,60.14
10,2020040110,shgb,dsf,f02,289.17,293.57,295.94,0.98,1014.60,267.56,1014.60,65.19
11,2020040111,shgb,dsf,f02,289.06,910.74,298.43,1.45,1013.07,289.40,1013.15,55.59
12,2020040112,shgb,dsf,f02,288.81,830.79,297.97,1.39,1012.81,289.92,1012.90,56.25
13,2020040113,shgb,dsf,f02,287.84,690.64,296.26,1.18,1014.17,286.64,1014.18,58.61
14,2020040114,shgb,dsf,f02,287.69,499.12,295.90,1.14,1013.96,282.98,1013.96,59.37
15,2020040115,shgb,dsf,f02,288.07,280.20,294.80,0.91,1014.12,282.10,1014.08,65.10
16,2020040116,shgb,dsf,f02,287.97,62.22,293.12,0.66,1015.00,279.22,1014.98,71.87
17,2020040117,shgb,dsf,f02,287.67,0.00,291.89,0.52,1015.88,274.30,1015.86,76.17
18,2020040118,shgb,dsf,f02,287.38,0.00,291.28,0.47,1016.88,272.76,1016.87,77.71
19,2020040119,shgb,dsf,f02,286.84,0.00,291.76,0.59,1017.04,263.35,1017.04,72.74
20,2020040120,shgb,dsf,f02,287.11,0.00,292.01,0.60,1016.82,262.19,1016.85,72.86
21,2020040121,shgb,dsf,f02,287.49,0.00,292.05,0.56,1016.93,260.01,1016.91,74.48
22,2020040122,shgb,dsf,f02,287.44,0.00,292.23,0.59,1016.99,255.27,1016.98,73.44
23,2020040123,shgb,dsf,f02,287.85,0.00,291.80,0.49,1015.85,269.80,1015.87,77.51
24,2020040200,shgb,dsf,f02,287.96,0.00,292.05,0.51,1015.59,251.32,1015.67,76.82
25,2020040201,shgb,dsf,f02,288.21,0.00,291.72,0.44,1015.47,270.32,1015.54,79.78
26,2020040202,shgb,dsf,f02,288.14,0.00,291.96,0.48,1016.08,254.04,1016.15,78.20
27,2020040203,shgb,dsf,f02,288.72,0.00,291.79,0.39,1016.01,268.41,1016.11,82.08
28,2020040204,shgb,dsf,f02,288.31,0.00,292.01,0.47,1016.40,271.83,1016.36,78.80
29,2020040205,shgb,dsf,f02,288.76,14.89,292.35,0.46,1017.08,253.66,1017.13,79.47
30,2020040206,shgb,dsf,f02,289.61,252.58,293.53,0.54,1018.30,266.30,1018.43,77.90
31,2020040207,shgb,dsf,f02,289.63,102.65,292.51,0.38,1018.33,243.11,1018.26,83.19
32,2020040208,shgb,dsf,f02,290.60,144.91,294.19,0.51,1018.51,245.22,1018.45,79.66
33,2020040209,shgb,dsf,f02,290.66,623.64,296.75,0.94,1018.58,240.21,1018.44,68.25
34,2020040210,shgb,dsf,f02,290.26,564.53,296.23,0.89,1018.24,249.30,1018.12,68.68
35,2020040211,shgb,dsf,f02,290.44,117.72,294.06,0.51,1016.98,253.61,1016.95,79.50
36,2020040212,shgb,dsf,f02,290.51,241.25,294.36,0.55,1016.76,262.33,1016.66,78.35
37,2020040213,shgb,dsf,f02,289.60,1015.60,297.72,1.25,1017.26,270.46,1017.25,60.12
38,2020040214,shgb,dsf,f02,289.53,411.42,295.94,0.94,1017.91,258.72,1017.91,66.68
39,2020040215,shgb,dsf,f02,289.53,247.41,295.89,0.93,1017.54,268.37,1017.48,66.90
40,2020040216,shgb,dsf,f02,289.43,62.12,294.07,0.64,1017.60,270.48,1017.61,74.44
41,2020040217,shgb,dsf,f02,289.52,0.00,292.75,0.43,1017.69,270.31,1017.76,81.35
42,2020040218,shgb,dsf,f02,289.58,0.00,292.15,0.34,1018.41,269.34,1018.44,84.80
43,2020040219,shgb,dsf,f02,290.22,0.00,292.04,0.24,1018.46,268.81,1018.50,88.98
44,2020040220,shgb,dsf,f02,289.81,0.00,292.11,0.30,1018.85,268.31,1018.91,86.33
45,2020040221,shgb,dsf,f02,290.14,0.00,292.49,0.32,1018.47,263.42,1018.54,86.10
46,2020040222,shgb,dsf,f02,290.13,0.00,292.86,0.37,1018.37,251.57,1018.35,84.02
47,2020040223,shgb,dsf,f02,290.07,0.00,292.26,0.29,1016.60,262.09,1016.71,86.94
48,2020040300,shgb,dsf,f02,290.63,0.00,291.95,0.18,1016.80,256.07,1016.90,91.90
49,2020040301,shgb,dsf,f02,288.93,0.00,291.80,0.37,1016.94,262.19,1017.05,83.15
50,2020040302,shgb,dsf,f02,288.97,0.00,291.56,0.33,1016.93,260.68,1017.05,84.62
51,2020040303,shgb,dsf,f02,289.85,0.00,291.62,0.23,1017.31,253.05,1017.35,89.28
52,2020040304,shgb,dsf,f02,289.54,0.00,292.10,0.33,1017.96,264.98,1018.04,84.89
53,2020040305,shgb,dsf,f02,289.59,34.73,292.32,0.36,1018.37,216.40,1018.42,83.93
54,2020040306,shgb,dsf,f02,289.28,142.88,294.36,0.70,1018.43,254.47,1018.41,72.40
55,2020040307,shgb,dsf,f02,289.78,584.35,301.46,2.00,1017.47,272.34,1017.48,48.50
56,2020040308,shgb,dsf,f02,289.79,759.59,300.87,1.86,1017.85,275.30,1017.88,50.47
57,2020040309,shgb,dsf,f02,290.39,871.07,300.33,1.67,1017.46,273.76,1017.49,54.08
58,2020040310,shgb,dsf,f02,290.22,923.58,300.41,1.71,1016.62,274.49,1016.63,53.26
59,2020040311,shgb,dsf,f02,290.35,907.32,299.86,1.58,1015.31,273.26,1015.33,55.47
60,2020040312,shgb,dsf,f02,290.89,826.09,299.46,1.43,1014.90,273.19,1014.92,58.85
61,2020040313,shgb,dsf,f02,291.10,686.23,298.41,1.19,1014.94,273.66,1014.98,63.50
62,2020040314,shgb,dsf,f02,291.17,498.72,296.93,0.90,1015.90,271.17,1015.88,69.79
63,2020040315,shgb,dsf,f02,290.98,427.79,295.47,0.67,1016.84,268.04,1016.83,75.37
64,2020040316,shgb,dsf,f02,290.91,23.59,293.89,0.43,1017.30,261.68,1017.29,82.82
65,2020040317,shgb,dsf,f02,290.80,0.00,293.12,0.32,1018.14,252.99,1018.19,86.30
66,2020040318,shgb,dsf,f02,290.21,0.00,292.53,0.31,1019.05,252.56,1019.04,86.25
67,2020040319,shgb,dsf,f02,290.06,0.00,292.20,0.28,1018.73,245.12,1018.71,87.26
68,2020040320,shgb,dsf,f02,290.00,0.00,292.03,0.27,1018.67,248.81,1018.75,87.81
69,2020040321,shgb,dsf,f02,289.76,0.00,292.10,0.31,1018.20,247.88,1018.19,86.14
70,2020040322,shgb,dsf,f02,289.79,0.00,292.13,0.31,1018.17,246.05,1018.21,86.07
71,2020040323,shgb,dsf,f02,289.88,0.00,291.98,0.28,1017.63,221.20,1017.72,87.43
72,2020040400,shgb,dsf,f02,289.77,0.00,291.86,0.27,1017.43,237.92,1017.50,87.47
73,2020040401,shgb,dsf,f02,288.92,0.00,291.55,0.33,1017.21,234.79,1017.31,84.47
74,2020040402,shgb,dsf,f02,288.93,0.00,291.77,0.36,1017.67,222.70,1017.67,83.34
75,2020040403,shgb,dsf,f02,289.22,0.00,291.88,0.34,1017.63,223.95,1017.68,84.32
76,2020040404,shgb,dsf,f02,289.45,0.00,291.73,0.29,1018.76,245.06,1018.80,86.41
77,2020040405,shgb,dsf,f02,289.79,70.93,292.20,0.32,1018.18,260.39,1018.21,85.70
78,2020040406,shgb,dsf,f02,289.08,189.64,292.82,0.49,1018.94,226.22,1018.97,78.72
79,2020040407,shgb,dsf,f02,288.33,829.42,296.25,1.13,1019.27,268.22,1019.23,60.55
80,2020040408,shgb,dsf,f02,288.76,763.09,297.15,1.24,1019.83,272.81,1019.80,58.96
81,2020040409,shgb,dsf,f02,288.57,879.58,298.02,1.42,1019.15,274.97,1019.16,55.24
82,2020040410,shgb,dsf,f02,288.59,932.00,298.23,1.46,1018.17,275.01,1018.17,54.61
83,2020040411,shgb,dsf,f02,288.58,916.19,297.65,1.35,1016.32,274.66,1016.38,56.56
84,2020040412,shgb,dsf,f02,288.33,833.77,297.53,1.36,1016.13,273.38,1016.21,56.00
85,2020040413,shgb,dsf,f02,289.15,370.21,294.73,0.78,1016.85,243.56,1016.80,70.16
86,2020040414,shgb,dsf,f02,288.88,302.08,294.10,0.71,1017.35,245.09,1017.30,71.71
87,2020040415,shgb,dsf,f02,288.64,281.40,294.17,0.75,1017.38,266.57,1017.40,70.31
88,2020040416,shgb,dsf,f02,288.13,65.10,292.19,0.51,1017.93,264.48,1017.96,77.01
89,2020040417,shgb,dsf,f02,287.97,0.00,291.05,0.37,1018.63,262.63,1018.63,81.96
90,2020040418,shgb,dsf,f02,287.80,0.00,290.60,0.33,1019.29,262.20,1019.28,83.45
91,2020040419,shgb,dsf,f02,287.61,0.00,291.03,0.41,1019.05,246.07,1019.03,80.13
92,2020040420,shgb,dsf,f02,287.70,0.00,290.38,0.32,1019.35,261.62,1019.33,84.04
93,2020040421,shgb,dsf,f02,287.53,0.00,290.18,0.31,1019.41,261.19,1019.40,84.16
94,2020040422,shgb,dsf,f02,286.82,0.00,290.15,0.38,1019.26,260.95,1019.27,80.53
95,2020040423,shgb,dsf,f02,286.14,0.00,289.78,0.40,1018.05,260.25,1018.15,78.86
96,2020040500,shgb,dsf,f02,285.95,0.00,289.73,0.42,1017.61,260.80,1017.71,78.13
97,2020040501,shgb,dsf,f02,285.54,0.00,289.57,0.44,1016.79,260.05,1016.94,76.80
98,2020040502,shgb,dsf,f02,285.31,0.00,289.56,0.46,1017.43,260.73,1017.56,75.71
99,2020040503,shgb,dsf,f02,285.04,0.00,289.12,0.43,1018.44,258.89,1018.53,76.46
100,2020040504,shgb,dsf,f02,285.07,0.00,289.52,0.48,1017.90,259.81,1017.99,74.66
101,2020040505,shgb,dsf,f02,284.73,163.70,291.56,0.77,1018.92,258.62,1019.03,64.06
102,2020040506,shgb,dsf,f02,284.71,387.71,294.38,1.19,1019.43,259.94,1019.47,53.53
103,2020040507,shgb,dsf,f02,285.66,595.52,296.32,1.42,1019.64,261.74,1019.64,50.60
104,2020040508,shgb,dsf,f02,286.09,764.37,297.82,1.65,1019.98,262.91,1019.96,47.49
105,2020040509,shgb,dsf,f02,286.24,879.38,298.52,1.77,1018.96,263.50,1018.94,45.95
106,2020040510,shgb,dsf,f02,286.29,930.94,298.79,1.82,1017.78,264.42,1017.83,45.36
107,2020040511,shgb,dsf,f02,286.06,915.22,298.53,1.79,1015.88,264.01,1015.96,45.39
108,2020040512,shgb,dsf,f02,285.96,832.44,298.29,1.75,1015.68,263.15,1015.75,45.75
109,2020040513,shgb,dsf,f02,286.77,151.32,292.78,0.74,1016.73,223.27,1016.73,67.88
110,2020040514,shgb,dsf,f02,287.95,95.56,291.06,0.38,1017.41,208.60,1017.26,81.76
111,2020040515,shgb,dsf,f02,287.66,57.64,290.26,0.31,1016.76,217.96,1016.72,84.51
112,2020040516,shgb,dsf,f02,288.11,11.45,290.75,0.32,1017.25,202.91,1017.35,84.30
113,2020040517,shgb,dsf,f02,288.69,0.00,290.59,0.23,1017.98,225.04,1017.92,88.47
114,2020040518,shgb,dsf,f02,288.61,0.00,290.42,0.22,1019.16,216.66,1019.20,88.99
115,2020040519,shgb,dsf,f02,288.81,0.00,290.62,0.22,1018.67,236.23,1018.64,88.97
116,2020040520,shgb,dsf,f02,289.06,0.00,290.78,0.21,1019.44,224.45,1019.39,89.47
117,2020040521,shgb,dsf,f02,288.97,0.00,290.94,0.25,1018.94,248.39,1018.88,88.05
118,2020040522,shgb,dsf,f02,287.52,0.00,290.56,0.36,1019.33,236.53,1019.28,82.13
119,2020040523,shgb,dsf,f02,287.80,0.00,290.54,0.33,1016.94,234.09,1017.03,83.73
120,2020040600,shgb,dsf,f02,287.77,0.00,290.20,0.29,1017.10,229.50,1017.22,85.43
121,2020040601,shgb,dsf,f02,287.20,0.00,289.87,0.31,1016.00,252.48,1016.07,84.04
122,2020040602,shgb,dsf,f02,286.71,0.00,290.15,0.39,1017.08,221.50,1017.09,79.92
123,2020040603,shgb,dsf,f02,286.64,0.00,290.38,0.43,1017.07,236.90,1017.13,78.41
124,2020040604,shgb,dsf,f02,287.78,0.00,289.95,0.25,1017.80,215.00,1017.94,86.89
125,2020040605,shgb,dsf,f02,287.34,197.23,291.41,0.49,1018.23,241.09,1018.35,76.87
126,2020040606,shgb,dsf,f02,287.46,371.35,293.13,0.72,1018.72,251.45,1018.73,69.49
127,2020040607,shgb,dsf,f02,287.58,136.78,292.26,0.58,1018.30,215.69,1018.35,73.93
128,2020040608,shgb,dsf,f02,288.03,416.08,293.93,0.78,1018.81,240.89,1018.81,68.60
129,2020040609,shgb,dsf,f02,288.04,248.98,293.33,0.69,1017.93,220.06,1017.97,71.30
130,2020040610,shgb,dsf,f02,287.92,1006.33,297.45,1.38,1017.03,241.78,1017.04,54.94
131,2020040611,shgb,dsf,f02,288.06,111.44,293.32,0.68,1015.27,226.04,1015.39,71.38
132,2020040612,shgb,dsf,f02,289.02,200.11,293.92,0.67,1014.72,217.01,1014.78,73.17
133,2020040613,shgb,dsf,f02,289.58,719.42,295.44,0.84,1015.02,216.32,1015.01,69.04
134,2020040614,shgb,dsf,f02,290.12,168.68,292.88,0.38,1015.13,202.12,1015.12,83.85
135,2020040615,shgb,dsf,f02,289.87,143.45,292.80,0.39,1014.72,219.85,1014.75,82.97
136,2020040616,shgb,dsf,f02,289.88,24.07,291.59,0.22,1014.72,202.10,1014.68,89.61
137,2020040617,shgb,dsf,f02,289.88,0.00,291.29,0.18,1015.27,219.77,1015.19,91.33
138,2020040618,shgb,dsf,f02,289.65,0.00,291.18,0.20,1016.02,227.26,1015.87,90.66
139,2020040619,shgb,dsf,f02,289.04,0.00,290.54,0.19,1016.50,216.44,1016.51,90.76
140,2020040620,shgb,dsf,f02,288.77,0.00,290.63,0.23,1016.28,196.63,1016.22,88.69
141,2020040621,shgb,dsf,f02,288.78,0.00,290.49,0.21,1015.82,194.93,1015.77,89.55
142,2020040622,shgb,dsf,f02,289.14,0.00,290.57,0.18,1015.31,182.90,1015.37,91.16
143,2020040623,shgb,dsf,f02,289.22,0.00,290.73,0.19,1013.79,199.91,1013.73,90.76
144,2020040700,shgb,dsf,f02,289.63,0.00,290.68,0.13,1013.81,219.50,1013.85,93.48
145,2020040701,shgb,dsf,f02,289.47,0.00,290.86,0.18,1013.15,153.18,1013.16,91.42
146,2020040702,shgb,dsf,f02,289.22,0.00,290.79,0.20,1013.71,205.38,1013.69,90.38
147,2020040703,shgb,dsf,f02,289.31,0.00,290.79,0.19,1014.03,218.75,1014.01,90.91
148,2020040704,shgb,dsf,f02,289.16,0.00,290.78,0.20,1014.53,215.78,1014.70,90.10
149,2020040705,shgb,dsf,f02,288.70,23.34,290.87,0.27,1015.46,256.02,1015.47,86.93
150,2020040706,shgb,dsf,f02,288.39,225.70,292.05,0.46,1016.17,257.04,1016.25,79.04
151,2020040707,shgb,dsf,f02,288.13,671.35,293.32,0.67,1016.35,257.05,1016.45,71.77
152,2020040708,shgb,dsf,f02,287.78,921.27,294.38,0.88,1016.13,260.93,1016.22,65.65
153,2020040709,shgb,dsf,f02,287.82,887.14,296.24,1.18,1015.33,271.98,1015.49,58.61
154,2020040710,shgb,dsf,f02,287.76,1370.08,296.87,1.30,1014.63,274.24,1014.81,56.19
155,2020040711,shgb,dsf,f02,287.61,899.54,296.36,1.22,1013.06,271.37,1013.23,57.44
156,2020040712,shgb,dsf,f02,287.39,929.10,296.09,1.20,1014.14,273.10,1014.30,57.51
157,2020040713,shgb,dsf,f02,287.19,699.71,295.47,1.12,1013.74,272.62,1013.87,59.01
158,2020040714,shgb,dsf,f02,287.09,508.56,294.53,0.98,1013.82,271.65,1013.94,62.12
159,2020040715,shgb,dsf,f02,286.80,354.63,293.34,0.82,1013.62,271.05,1013.74,65.62
160,2020040716,shgb,dsf,f02,286.31,80.33,291.70,0.64,1014.18,260.26,1014.23,70.49
161,2020040717,shgb,dsf,f02,285.96,0.00,291.10,0.59,1014.54,249.28,1014.65,71.61
162,2020040718,shgb,dsf,f02,285.89,0.00,289.94,0.45,1015.58,267.71,1015.65,76.75
163,2020040719,shgb,dsf,f02,286.46,0.00,289.89,0.39,1016.19,264.91,1016.23,79.94
164,2020040720,shgb,dsf,f02,286.14,0.00,289.95,0.43,1015.91,264.55,1015.99,78.00
165,2020040721,shgb,dsf,f02,286.13,0.00,290.15,0.45,1015.43,265.01,1015.50,76.92
166,2020040722,shgb,dsf,f02,286.15,0.00,290.13,0.45,1015.13,266.96,1015.16,77.10
167,2020040723,shgb,dsf,f02,285.94,0.00,290.10,0.46,1014.18,268.28,1014.26,76.21
168,2020040800,shgb,dsf,f02,285.71,0.00,289.93,0.47,1013.67,268.60,1013.75,75.89
169,2020040801,shgb,dsf,f02,285.63,0.00,289.81,0.46,1013.46,268.91,1013.59,76.10
170,2020040802,shgb,dsf,f02,285.56,0.00,289.64,0.45,1013.74,268.60,1013.89,76.55
171,2020040803,shgb,dsf,f02,285.65,0.00,289.58,0.43,1014.43,268.48,1014.60,77.32
172,2020040804,shgb,dsf,f02,285.62,0.00,289.67,0.44,1015.10,268.74,1015.22,76.68
173,2020040805,shgb,dsf,f02,285.28,176.05,291.80,0.75,1015.96,269.73,1016.05,65.43
174,2020040806,shgb,dsf,f02,285.44,402.00,294.62,1.16,1016.21,271.32,1016.30,55.34
175,2020040807,shgb,dsf,f02,286.12,612.00,296.26,1.36,1016.74,273.56,1016.80,52.35
176,2020040808,shgb,dsf,f02,286.55,782.66,297.55,1.55,1016.92,280.52,1016.98,49.79
177,2020040809,shgb,dsf,f02,286.85,898.22,298.42,1.69,1016.08,281.51,1016.14,48.17
178,2020040810,shgb,dsf,f02,287.17,949.28,298.90,1.75,1015.49,281.62,1015.54,47.82
179,2020040811,shgb,dsf,f02,287.54,931.64,298.76,1.68,1015.04,280.63,1015.16,49.37
180,2020040812,shgb,dsf,f02,287.66,847.12,298.52,1.62,1014.01,278.74,1014.10,50.48
181,2020040813,shgb,dsf,f02,287.99,699.42,298.18,1.52,1014.44,276.02,1014.49,52.65
182,2020040814,shgb,dsf,f02,287.96,508.97,297.49,1.39,1014.35,277.39,1014.35,54.77
183,2020040815,shgb,dsf,f02,288.06,289.12,296.55,1.21,1014.46,276.03,1014.51,58.40
184,2020040816,shgb,dsf,f02,288.22,90.90,294.63,0.87,1015.00,272.92,1015.06,66.45
185,2020040817,shgb,dsf,f02,288.45,0.00,293.43,0.66,1016.12,246.08,1016.15,72.73
186,2020040818,shgb,dsf,f02,288.32,0.00,292.87,0.59,1016.97,242.70,1016.97,74.69
187,2020040819,shgb,dsf,f02,288.51,0.00,292.52,0.52,1017.00,241.24,1017.04,77.30
188,2020040820,shgb,dsf,f02,288.54,0.00,292.83,0.56,1017.02,241.13,1016.95,75.97
189,2020040821,shgb,dsf,f02,288.20,0.00,292.34,0.53,1016.65,256.43,1016.56,76.65
190,2020040822,shgb,dsf,f02,288.24,0.00,292.71,0.57,1016.38,244.36,1016.29,75.09
191,2020040823,shgb,dsf,f02,288.06,0.00,292.64,0.58,1015.47,244.68,1015.45,74.50
192,2020040900,shgb,dsf,f02,287.91,0.00,291.99,0.51,1015.41,255.87,1015.44,76.92
193,2020040901,shgb,dsf,f02,287.62,0.00,292.50,0.61,1015.19,248.66,1015.25,73.03
194,2020040902,shgb,dsf,f02,287.62,0.00,291.62,0.49,1015.68,264.80,1015.76,77.24
195,2020040903,shgb,dsf,f02,287.97,0.00,290.92,0.36,1015.83,264.06,1015.93,82.65
196,2020040904,shgb,dsf,f02,287.85,0.00,290.88,0.36,1016.16,264.66,1016.29,82.24
197,2020040905,shgb,dsf,f02,287.96,178.00,293.19,0.67,1016.86,266.35,1016.96,71.53
198,2020040906,shgb,dsf,f02,288.23,403.03,295.49,1.01,1017.35,269.22,1017.48,63.04
199,2020040907,shgb,dsf,f02,288.70,610.53,297.50,1.31,1017.79,271.25,1017.91,57.48
200,2020040908,shgb,dsf,f02,289.00,779.95,298.44,1.46,1017.75,273.76,1017.83,55.37
201,2020040909,shgb,dsf,f02,289.04,895.93,299.19,1.60,1016.98,276.33,1017.04,53.05
202,2020040910,shgb,dsf,f02,289.02,948.70,299.56,1.68,1016.15,276.86,1016.18,51.81
203,2020040911,shgb,dsf,f02,289.07,932.80,299.39,1.64,1014.60,278.88,1014.66,52.54
204,2020040912,shgb,dsf,f02,289.01,851.52,299.09,1.58,1014.26,279.04,1014.34,53.28
205,2020040913,shgb,dsf,f02,287.90,710.70,299.07,1.70,1015.04,278.36,1015.09,49.65
206,2020040914,shgb,dsf,f02,288.84,518.78,297.90,1.37,1015.33,277.52,1015.45,56.61
207,2020040915,shgb,dsf,f02,288.90,295.70,296.46,1.10,1015.82,274.75,1015.88,62.04
208,2020040916,shgb,dsf,f02,288.89,74.13,294.80,0.82,1016.37,274.50,1016.38,68.68
209,2020040917,shgb,dsf,f02,288.54,0.00,293.13,0.60,1016.70,272.36,1016.71,74.56
210,2020040918,shgb,dsf,f02,287.89,0.00,292.39,0.57,1017.25,271.55,1017.22,74.85
211,2020040919,shgb,dsf,f02,287.39,0.00,291.19,0.46,1018.07,266.73,1018.11,78.17
212,2020040920,shgb,dsf,f02,287.09,0.00,290.89,0.45,1018.18,269.38,1018.17,78.17
213,2020040921,shgb,dsf,f02,287.52,0.00,291.24,0.45,1018.23,269.89,1018.32,78.61
214,2020040922,shgb,dsf,f02,287.18,0.00,290.28,0.36,1017.84,269.78,1017.90,81.77
215,2020040923,shgb,dsf,f02,286.24,0.00,290.07,0.43,1016.64,269.93,1016.76,77.92
216,2020041000,shgb,dsf,f02,285.07,0.00,289.86,0.52,1016.37,269.33,1016.54,73.04
217,2020041001,shgb,dsf,f02,286.16,0.00,289.92,0.42,1016.59,268.96,1016.69,78.27
218,2020041002,shgb,dsf,f02,285.68,0.00,289.72,0.44,1017.39,268.05,1017.43,76.78
219,2020041003,shgb,dsf,f02,285.01,0.00,289.61,0.49,1017.64,267.60,1017.67,73.92
220,2020041004,shgb,dsf,f02,284.88,0.00,289.45,0.49,1018.09,267.06,1018.12,74.09
221,2020041005,shgb,dsf,f02,284.69,185.42,293.47,1.05,1018.65,267.87,1018.71,56.59
222,2020041006,shgb,dsf,f02,284.70,414.15,297.27,1.68,1019.05,273.22,1019.06,44.74
223,2020041007,shgb,dsf,f02,286.27,625.08,299.16,1.89,1019.34,276.06,1019.34,44.32
224,2020041008,shgb,dsf,f02,286.64,795.25,299.61,1.95,1019.13,277.29,1019.14,44.27
225,2020041009,shgb,dsf,f02,287.15,909.62,299.54,1.88,1018.68,277.24,1018.67,45.94
226,2020041010,shgb,dsf,f02,287.19,958.13,299.94,1.96,1017.91,276.78,1017.90,44.99
227,2020041011,shgb,dsf,f02,286.91,939.13,300.06,2.02,1016.05,276.76,1016.13,43.83
228,2020041012,shgb,dsf,f02,286.61,855.12,300.61,2.16,1015.18,277.72,1015.26,41.61
229,2020041013,shgb,dsf,f02,287.98,709.28,300.30,1.95,1015.74,276.52,1015.79,46.39
230,2020041014,shgb,dsf,f02,287.72,515.79,299.63,1.84,1015.84,274.32,1015.92,47.42
231,2020041015,shgb,dsf,f02,287.69,293.61,298.93,1.70,1015.77,272.61,1015.82,49.31
232,2020041016,shgb,dsf,f02,287.74,73.64,297.54,1.43,1016.32,270.62,1016.34,53.81
233,2020041017,shgb,dsf,f02,287.77,0.00,295.12,1.00,1016.82,267.01,1016.87,62.56
234,2020041018,shgb,dsf,f02,286.94,0.00,293.79,0.88,1017.38,265.32,1017.41,64.41
235,2020041019,shgb,dsf,f02,287.67,0.00,293.52,0.76,1017.41,263.92,1017.43,68.72
236,2020041020,shgb,dsf,f02,288.16,0.00,293.31,0.67,1017.19,263.91,1017.17,71.91
237,2020041021,shgb,dsf,f02,288.42,0.00,292.51,0.53,1017.04,263.23,1017.02,76.90
238,2020041022,shgb,dsf,f02,288.09,0.00,292.09,0.50,1017.00,262.24,1017.01,77.33
239,2020041023,shgb,dsf,f02,288.19,0.00,291.09,0.35,1015.50,260.28,1015.58,82.96
240,2020041100,shgb,dsf,f02,287.77,0.00,291.43,0.45,1014.73,260.67,1014.82,78.99
241,2020041101,shgb,dsf,f02,287.70,0.00,291.65,0.48,1014.91,259.83,1014.99,77.51
242,2020041102,shgb,dsf,f02,287.44,0.00,291.77,0.53,1014.72,259.09,1014.77,75.59
243,2020041103,shgb,dsf,f02,286.88,0.00,291.59,0.56,1015.05,257.94,1015.14,73.72
244,2020041104,shgb,dsf,f02,286.58,0.27,291.45,0.58,1015.75,256.81,1015.94,72.90
245,2020041105,shgb,dsf,f02,286.14,182.73,294.22,1.02,1016.13,258.10,1016.28,59.47
246,2020041106,shgb,dsf,f02,287.83,405.15,297.25,1.36,1016.47,260.89,1016.57,55.11
247,2020041107,shgb,dsf,f02,289.06,612.01,299.17,1.59,1016.72,262.54,1016.78,53.20
248,2020041108,shgb,dsf,f02,289.62,776.85,300.11,1.72,1016.36,264.20,1016.43,52.21
249,2020041109,shgb,dsf,f02,290.58,1065.95,300.00,1.58,1015.53,264.39,1015.62,55.82
250,2020041110,shgb,dsf,f02,290.98,235.05,296.45,0.84,1015.16,225.65,1015.24,70.96
251,2020041111,shgb,dsf,f02,290.74,361.83,296.85,0.94,1013.65,232.88,1013.75,68.26
252,2020041112,shgb,dsf,f02,291.00,218.16,295.85,0.73,1012.97,235.19,1013.07,73.77
253,2020041113,shgb,dsf,f02,290.72,277.21,297.22,1.01,1012.93,242.37,1012.92,66.60
254,2020041114,shgb,dsf,f02,290.29,126.05,295.99,0.85,1012.57,239.00,1012.64,69.86
255,2020041115,shgb,dsf,f02,290.75,332.95,296.02,0.79,1012.72,254.59,1012.73,71.82
256,2020041116,shgb,dsf,f02,291.05,6.96,294.22,0.46,1013.69,234.42,1013.70,81.83
257,2020041117,shgb,dsf,f02,291.01,0.00,293.17,0.30,1014.14,232.43,1013.86,87.18
258,2020041118,shgb,dsf,f02,290.90,0.00,292.70,0.25,1014.70,234.44,1014.59,89.17
259,2020041119,shgb,dsf,f02,290.56,0.00,292.91,0.32,1014.46,241.72,1014.45,86.12
260,2020041120,shgb,dsf,f02,290.60,0.00,292.23,0.22,1014.88,211.84,1014.80,90.11
261,2020041121,shgb,dsf,f02,290.75,0.00,292.19,0.20,1014.74,213.03,1014.74,91.24
262,2020041122,shgb,dsf,f02,290.78,0.00,292.23,0.20,1014.65,220.78,1014.56,91.18
263,2020041123,shgb,dsf,f02,290.26,0.00,292.08,0.24,1013.46,221.27,1013.56,89.05
264,2020041200,shgb,dsf,f02,290.44,0.00,291.87,0.19,1012.85,236.01,1012.92,91.27
265,2020041201,shgb,dsf,f02,289.14,0.00,291.85,0.35,1012.39,224.68,1012.48,84.06
266,2020041202,shgb,dsf,f02,289.14,0.00,291.60,0.31,1012.62,230.17,1012.68,85.42
267,2020041203,shgb,dsf,f02,287.21,0.00,290.28,0.36,1013.12,260.48,1013.19,81.93
