,Report_time,GHID,Reportid,TimeID,dsf,swi,tsf,vpd,slp,lwo,psf,rh
29,2020040205,shgb,dsf,f06,289.65,214.43,293.44,0.52,1018.93,253.57,1018.89,78.56
30,2020040206,shgb,dsf,f06,289.79,292.63,295.25,0.79,1017.90,247.42,1017.87,70.79
31,2020040207,shgb,dsf,f06,290.74,180.22,293.65,0.41,1017.95,252.67,1017.81,83.11
32,2020040208,shgb,dsf,f06,290.34,130.92,294.57,0.61,1017.23,244.01,1017.16,76.51
33,2020040209,shgb,dsf,f06,290.34,173.55,294.91,0.66,1017.28,253.49,1017.27,74.92
34,2020040210,shgb,dsf,f06,290.42,191.14,294.65,0.61,1017.31,256.90,1017.28,76.50
35,2020040211,shgb,dsf,f06,290.54,35.37,293.61,0.43,1017.71,249.70,1017.71,82.28
36,2020040212,shgb,dsf,f06,290.56,13.14,293.13,0.36,1018.00,250.27,1018.05,84.90
37,2020040213,shgb,dsf,f06,289.87,0.00,292.92,0.41,1017.56,270.05,1017.59,82.35
38,2020040214,shgb,dsf,f06,290.18,0.00,292.75,0.35,1017.72,270.06,1017.75,84.89
39,2020040215,shgb,dsf,f06,289.87,0.00,292.99,0.42,1017.80,271.00,1017.77,81.96
40,2020040216,shgb,dsf,f06,289.58,0.00,292.28,0.36,1018.08,268.97,1018.06,84.14
41,2020040217,shgb,dsf,f06,289.64,0.00,292.05,0.32,1018.58,267.87,1018.59,85.68
42,2020040218,shgb,dsf,f06,289.63,0.00,291.78,0.28,1018.37,266.54,1018.39,87.14
43,2020040219,shgb,dsf,f06,290.07,0.00,292.45,0.32,1017.74,261.03,1017.78,85.87
44,2020040220,shgb,dsf,f06,290.38,0.00,292.19,0.24,1017.11,267.33,1017.08,89.10
45,2020040221,shgb,dsf,f06,290.38,0.00,292.64,0.31,1017.09,263.62,1017.12,86.59
46,2020040222,shgb,dsf,f06,290.09,0.00,291.82,0.23,1017.04,266.79,1017.06,89.54
47,2020040223,shgb,dsf,f06,289.92,0.00,292.19,0.30,1017.64,262.44,1017.65,86.50
48,2020040300,shgb,dsf,f06,289.92,0.00,292.17,0.30,1018.06,260.60,1018.11,86.56
49,2020040301,shgb,dsf,f06,289.86,110.13,292.78,0.39,1018.68,254.01,1018.71,83.00
50,2020040302,shgb,dsf,f06,289.78,455.08,296.09,0.93,1018.24,261.99,1018.29,67.16
51,2020040303,shgb,dsf,f06,289.74,238.04,296.69,1.04,1017.78,249.17,1017.77,64.53
52,2020040304,shgb,dsf,f06,289.19,430.99,298.53,1.45,1017.66,250.49,1017.63,55.71
53,2020040305,shgb,dsf,f06,291.09,865.94,299.31,1.37,1018.14,272.32,1018.12,60.06
54,2020040306,shgb,dsf,f06,290.68,906.98,300.01,1.57,1017.05,274.36,1017.01,56.14
55,2020040307,shgb,dsf,f06,291.00,905.18,299.59,1.44,1016.11,273.43,1016.15,58.72
56,2020040308,shgb,dsf,f06,290.94,825.81,299.19,1.36,1015.53,273.42,1015.54,59.97
57,2020040309,shgb,dsf,f06,290.79,684.78,298.09,1.17,1015.96,272.40,1015.97,63.47
58,2020040310,shgb,dsf,f06,290.83,504.56,296.77,0.92,1016.38,270.71,1016.38,68.94
59,2020040311,shgb,dsf,f06,290.45,278.80,295.40,0.73,1016.50,269.04,1016.48,73.18
60,2020040312,shgb,dsf,f06,290.32,64.27,293.65,0.47,1017.22,267.04,1017.17,80.92
61,2020040313,shgb,dsf,f06,290.45,0.00,293.34,0.40,1018.13,261.47,1018.15,83.22
62,2020040314,shgb,dsf,f06,290.17,0.00,293.00,0.39,1018.81,256.91,1018.77,83.51
63,2020040315,shgb,dsf,f06,290.24,0.00,292.70,0.33,1019.06,255.47,1018.99,85.48
64,2020040316,shgb,dsf,f06,290.01,0.00,292.45,0.33,1019.28,251.98,1019.27,85.59
65,2020040317,shgb,dsf,f06,289.34,0.00,292.05,0.35,1019.19,254.70,1019.23,84.04
66,2020040318,shgb,dsf,f06,289.43,0.00,291.67,0.29,1018.95,241.32,1019.07,86.63
67,2020040319,shgb,dsf,f06,290.16,0.00,291.93,0.24,1018.40,212.70,1018.39,89.29
68,2020040320,shgb,dsf,f06,289.71,0.00,292.14,0.32,1017.77,217.14,1017.79,85.59
69,2020040321,shgb,dsf,f06,289.60,0.00,292.35,0.36,1017.84,218.78,1017.81,83.86
70,2020040322,shgb,dsf,f06,289.59,0.00,292.56,0.39,1017.65,216.88,1017.64,82.71
71,2020040323,shgb,dsf,f06,289.84,0.00,292.67,0.38,1018.10,213.88,1018.04,83.45
72,2020040400,shgb,dsf,f06,290.88,0.00,292.57,0.23,1018.48,233.22,1018.42,89.82
73,2020040401,shgb,dsf,f06,289.62,221.28,292.60,0.40,1018.91,259.09,1018.96,82.62
74,2020040402,shgb,dsf,f06,289.01,205.11,292.78,0.49,1018.65,262.82,1018.64,78.62
75,2020040403,shgb,dsf,f06,288.49,252.12,293.45,0.66,1019.03,264.42,1018.98,72.81
76,2020040404,shgb,dsf,f06,288.56,756.92,297.18,1.27,1018.65,269.96,1018.59,58.05
77,2020040405,shgb,dsf,f06,288.70,873.30,297.52,1.32,1019.28,273.07,1019.29,57.36
78,2020040406,shgb,dsf,f06,288.74,1418.45,298.32,1.46,1018.48,273.63,1018.47,54.80
79,2020040407,shgb,dsf,f06,289.16,698.16,297.78,1.31,1017.45,259.45,1017.49,58.14
80,2020040408,shgb,dsf,f06,289.15,611.42,297.30,1.22,1016.86,253.65,1016.92,59.88
81,2020040409,shgb,dsf,f06,288.72,690.86,297.94,1.39,1016.71,272.82,1016.80,56.04
82,2020040410,shgb,dsf,f06,289.17,500.63,296.40,1.06,1017.01,270.10,1017.07,63.37
83,2020040411,shgb,dsf,f06,288.92,98.23,293.74,0.65,1017.75,228.65,1017.81,73.54
84,2020040412,shgb,dsf,f06,288.28,41.82,292.91,0.60,1018.34,237.87,1018.37,74.31
85,2020040413,shgb,dsf,f06,288.29,0.00,291.58,0.41,1018.39,262.36,1018.39,80.88
86,2020040414,shgb,dsf,f06,288.05,0.00,291.13,0.38,1018.78,261.51,1018.79,81.98
87,2020040415,shgb,dsf,f06,287.97,0.00,290.91,0.36,1019.18,261.84,1019.17,82.71
88,2020040416,shgb,dsf,f06,287.58,0.00,290.70,0.37,1019.54,261.51,1019.50,81.71
89,2020040417,shgb,dsf,f06,286.90,0.00,290.40,0.41,1019.76,260.64,1019.77,79.65
90,2020040418,shgb,dsf,f06,286.48,0.00,290.36,0.44,1019.05,260.00,1019.08,77.66
91,2020040419,shgb,dsf,f06,286.88,0.00,290.40,0.41,1018.44,259.26,1018.49,79.54
92,2020040420,shgb,dsf,f06,286.41,0.00,289.93,0.40,1017.82,258.82,1017.83,79.48
93,2020040421,shgb,dsf,f06,286.08,0.00,289.98,0.44,1018.14,258.32,1018.17,77.55
94,2020040422,shgb,dsf,f06,285.62,0.00,289.82,0.46,1018.31,257.67,1018.34,75.98
95,2020040423,shgb,dsf,f06,285.17,0.00,289.70,0.49,1018.65,258.90,1018.68,74.30
96,2020040500,shgb,dsf,f06,285.07,0.00,289.56,0.48,1018.93,258.38,1018.96,74.51
97,2020040501,shgb,dsf,f06,284.72,163.68,290.78,0.67,1018.63,257.49,1018.65,67.25
98,2020040502,shgb,dsf,f06,285.08,387.80,293.63,1.04,1018.76,259.70,1018.75,57.51
99,2020040503,shgb,dsf,f06,285.46,595.95,295.98,1.38,1018.88,262.15,1018.86,50.96
100,2020040504,shgb,dsf,f06,285.78,764.68,297.55,1.63,1018.82,264.01,1018.81,47.29
101,2020040505,shgb,dsf,f06,286.25,878.88,298.68,1.80,1019.15,264.78,1019.17,45.55
102,2020040506,shgb,dsf,f06,286.50,930.18,298.61,1.76,1018.40,264.54,1018.43,46.50
103,2020040507,shgb,dsf,f06,285.93,915.43,298.37,1.77,1017.28,263.83,1017.32,45.45
104,2020040508,shgb,dsf,f06,285.89,1085.59,297.83,1.67,1016.52,263.16,1016.53,46.84
105,2020040509,shgb,dsf,f06,285.91,619.27,295.58,1.27,1016.80,242.36,1016.80,53.83
106,2020040510,shgb,dsf,f06,286.96,618.01,294.24,0.94,1017.20,249.01,1017.26,62.68
107,2020040511,shgb,dsf,f06,286.83,37.24,292.06,0.63,1017.24,220.85,1017.19,71.34
108,2020040512,shgb,dsf,f06,287.32,3.38,291.43,0.50,1018.18,224.93,1018.30,76.65
109,2020040513,shgb,dsf,f06,288.59,0.00,291.42,0.35,1018.23,228.20,1018.21,83.34
110,2020040514,shgb,dsf,f06,288.69,0.00,290.81,0.26,1018.31,213.21,1018.37,87.22
111,2020040515,shgb,dsf,f06,287.82,0.00,290.32,0.30,1018.42,218.36,1018.52,85.01
112,2020040516,shgb,dsf,f06,287.90,0.00,290.42,0.30,1018.58,216.89,1018.61,84.96
113,2020040517,shgb,dsf,f06,288.14,0.00,290.51,0.29,1019.50,218.18,1019.55,85.77
114,2020040518,shgb,dsf,f06,288.14,0.00,290.61,0.30,1018.88,218.99,1018.92,85.24
115,2020040519,shgb,dsf,f06,287.86,0.00,290.46,0.31,1018.42,222.89,1018.51,84.50
116,2020040520,shgb,dsf,f06,288.09,0.00,290.50,0.29,1018.48,219.24,1018.54,85.55
117,2020040521,shgb,dsf,f06,287.63,0.00,290.27,0.31,1018.42,220.38,1018.50,84.26
118,2020040522,shgb,dsf,f06,287.41,0.00,290.15,0.32,1018.44,221.81,1018.54,83.71
119,2020040523,shgb,dsf,f06,286.99,0.00,290.12,0.36,1018.38,218.43,1018.46,81.57
120,2020040600,shgb,dsf,f06,286.89,0.00,290.22,0.38,1018.28,223.70,1018.33,80.52
121,2020040601,shgb,dsf,f06,286.96,22.90,290.56,0.42,1018.09,213.75,1018.17,79.12
122,2020040602,shgb,dsf,f06,286.93,337.46,292.47,0.68,1018.13,227.44,1018.19,69.92
123,2020040603,shgb,dsf,f06,287.70,63.52,291.48,0.46,1018.20,206.28,1018.31,78.36
124,2020040604,shgb,dsf,f06,287.93,400.30,293.45,0.72,1018.17,213.58,1018.27,70.22
125,2020040605,shgb,dsf,f06,288.01,357.75,294.77,0.92,1018.44,225.96,1018.54,64.97
126,2020040606,shgb,dsf,f06,288.36,659.92,296.13,1.10,1017.29,223.86,1017.33,61.15
127,2020040607,shgb,dsf,f06,288.45,323.68,294.89,0.89,1016.54,224.94,1016.56,66.39
128,2020040608,shgb,dsf,f06,288.02,311.71,293.33,0.69,1016.14,221.30,1016.21,71.15
129,2020040609,shgb,dsf,f06,288.45,196.90,293.06,0.60,1015.88,223.19,1015.96,74.45
130,2020040610,shgb,dsf,f06,288.61,186.16,292.98,0.57,1015.40,225.42,1015.43,75.60
131,2020040611,shgb,dsf,f06,288.94,39.94,291.98,0.39,1015.55,210.59,1015.54,82.26
132,2020040612,shgb,dsf,f06,288.55,32.22,291.93,0.43,1016.13,232.55,1016.13,80.49
133,2020040613,shgb,dsf,f06,289.22,0.00,291.21,0.25,1015.79,218.30,1015.75,87.97
134,2020040614,shgb,dsf,f06,288.92,0.00,291.12,0.28,1016.11,230.54,1016.01,86.78
135,2020040615,shgb,dsf,f06,289.20,0.00,291.20,0.25,1016.53,221.20,1016.52,87.88
136,2020040616,shgb,dsf,f06,289.43,0.00,290.95,0.19,1016.81,224.60,1016.74,90.68
137,2020040617,shgb,dsf,f06,289.69,0.00,291.18,0.19,1016.82,206.77,1016.81,90.87
138,2020040618,shgb,dsf,f06,289.60,0.00,291.19,0.20,1016.41,196.45,1016.43,90.27
139,2020040619,shgb,dsf,f06,289.23,0.00,290.65,0.18,1015.56,196.89,1015.57,91.28
140,2020040620,shgb,dsf,f06,288.84,0.00,290.53,0.21,1015.11,209.30,1015.11,89.68
141,2020040621,shgb,dsf,f06,288.55,0.00,290.52,0.24,1015.02,212.35,1014.95,88.07
142,2020040622,shgb,dsf,f06,289.07,0.00,290.82,0.22,1015.34,195.14,1015.40,89.34
143,2020040623,shgb,dsf,f06,289.04,0.00,290.91,0.23,1014.84,222.71,1014.81,88.69
144,2020040700,shgb,dsf,f06,288.97,0.00,290.55,0.20,1015.42,223.16,1015.48,90.29
145,2020040701,shgb,dsf,f06,288.34,16.27,290.99,0.32,1015.64,234.55,1015.68,84.32
146,2020040702,shgb,dsf,f06,288.51,65.09,291.30,0.35,1016.15,254.63,1016.10,83.58
147,2020040703,shgb,dsf,f06,288.42,102.16,291.36,0.37,1016.00,254.91,1015.99,82.72
148,2020040704,shgb,dsf,f06,287.97,926.86,294.18,0.82,1015.82,255.58,1015.86,67.29
149,2020040705,shgb,dsf,f06,287.68,482.04,292.99,0.68,1016.33,229.52,1016.44,71.09
150,2020040706,shgb,dsf,f06,287.56,1034.20,294.74,0.96,1015.51,243.13,1015.64,63.19
151,2020040707,shgb,dsf,f06,287.78,966.13,296.65,1.26,1014.32,272.41,1014.43,57.05
152,2020040708,shgb,dsf,f06,287.61,847.06,296.19,1.20,1013.98,271.16,1014.13,58.00
153,2020040709,shgb,dsf,f06,287.34,1023.47,295.40,1.09,1013.97,268.38,1014.07,59.82
154,2020040710,shgb,dsf,f06,287.05,333.62,293.64,0.84,1014.01,241.92,1014.10,65.50
155,2020040711,shgb,dsf,f06,286.99,68.18,292.54,0.69,1014.03,236.76,1014.16,69.87
156,2020040712,shgb,dsf,f06,286.93,26.82,292.35,0.67,1014.39,241.55,1014.53,70.46
157,2020040713,shgb,dsf,f06,286.28,0.00,291.78,0.65,1014.74,245.30,1014.83,70.00
158,2020040714,shgb,dsf,f06,286.49,0.00,290.91,0.51,1015.14,267.93,1015.23,75.03
159,2020040715,shgb,dsf,f06,286.13,0.00,291.43,0.62,1015.47,248.88,1015.61,70.89
160,2020040716,shgb,dsf,f06,286.10,0.00,291.23,0.59,1015.82,248.23,1015.91,71.67
161,2020040717,shgb,dsf,f06,285.73,0.00,289.96,0.47,1016.06,264.75,1016.14,75.85
162,2020040718,shgb,dsf,f06,285.25,0.00,289.57,0.47,1015.73,264.68,1015.83,75.32
163,2020040719,shgb,dsf,f06,286.31,0.00,289.65,0.37,1015.03,266.29,1015.10,80.42
164,2020040720,shgb,dsf,f06,286.11,0.00,289.62,0.39,1014.63,266.36,1014.71,79.54
165,2020040721,shgb,dsf,f06,285.97,0.00,289.53,0.39,1014.71,266.50,1014.80,79.20
166,2020040722,shgb,dsf,f06,286.11,0.00,289.59,0.39,1014.68,266.92,1014.77,79.63
167,2020040723,shgb,dsf,f06,286.11,0.00,289.62,0.39,1014.52,267.36,1014.63,79.52
168,2020040800,shgb,dsf,f06,285.98,0.00,289.71,0.41,1015.21,267.61,1015.29,78.35
169,2020040801,shgb,dsf,f06,285.93,175.76,291.51,0.65,1015.74,267.84,1015.81,69.56
170,2020040802,shgb,dsf,f06,285.93,401.93,294.16,1.04,1016.19,271.40,1016.23,58.89
171,2020040803,shgb,dsf,f06,286.08,611.18,296.18,1.35,1016.16,275.11,1016.22,52.46
172,2020040804,shgb,dsf,f06,286.67,780.92,297.49,1.53,1016.09,278.05,1016.14,50.34
173,2020040805,shgb,dsf,f06,287.03,896.15,298.31,1.65,1015.95,279.98,1016.00,49.07
174,2020040806,shgb,dsf,f06,287.69,945.74,298.71,1.66,1015.30,279.38,1015.39,50.01
175,2020040807,shgb,dsf,f06,287.56,930.66,298.77,1.68,1014.98,279.87,1015.12,49.42
176,2020040808,shgb,dsf,f06,287.58,846.55,298.51,1.63,1014.63,279.00,1014.75,50.27
177,2020040809,shgb,dsf,f06,287.52,702.12,297.81,1.50,1014.67,277.69,1014.78,52.23
178,2020040810,shgb,dsf,f06,287.66,510.63,296.95,1.33,1014.69,276.16,1014.76,55.53
179,2020040811,shgb,dsf,f06,288.04,289.95,295.81,1.09,1015.07,274.08,1015.14,61.03
180,2020040812,shgb,dsf,f06,288.58,70.93,294.24,0.77,1015.52,273.08,1015.57,69.68
181,2020040813,shgb,dsf,f06,289.32,0.00,294.14,0.66,1015.79,247.76,1015.85,73.56
182,2020040814,shgb,dsf,f06,289.46,0.00,293.96,0.62,1016.26,247.37,1016.30,75.08
183,2020040815,shgb,dsf,f06,289.53,0.00,293.68,0.57,1016.63,245.89,1016.70,76.78
184,2020040816,shgb,dsf,f06,289.24,0.00,292.92,0.49,1016.87,263.85,1016.90,79.03
185,2020040817,shgb,dsf,f06,288.93,0.00,292.98,0.53,1017.20,246.38,1017.26,77.18
186,2020040818,shgb,dsf,f06,288.49,0.00,292.05,0.45,1016.82,257.30,1016.89,79.52
187,2020040819,shgb,dsf,f06,288.45,0.00,292.08,0.46,1016.22,246.17,1016.20,79.20
188,2020040820,shgb,dsf,f06,288.40,0.00,292.29,0.50,1015.81,245.33,1015.90,77.89
189,2020040821,shgb,dsf,f06,288.13,0.00,291.12,0.37,1015.92,265.21,1015.97,82.43
190,2020040822,shgb,dsf,f06,288.26,0.00,290.79,0.31,1016.01,264.61,1016.11,84.92
191,2020040823,shgb,dsf,f06,288.26,0.00,290.75,0.30,1016.37,263.94,1016.35,85.17
192,2020040900,shgb,dsf,f06,288.21,0.00,290.52,0.28,1016.63,264.16,1016.70,86.14
193,2020040901,shgb,dsf,f06,288.55,177.85,293.52,0.66,1016.68,265.56,1016.79,72.77
194,2020040902,shgb,dsf,f06,288.50,402.55,296.01,1.07,1016.66,268.75,1016.78,62.10
195,2020040903,shgb,dsf,f06,287.84,611.32,298.04,1.51,1016.69,272.32,1016.84,52.56
196,2020040904,shgb,dsf,f06,288.53,780.63,299.06,1.63,1016.73,275.62,1016.87,51.75
197,2020040905,shgb,dsf,f06,289.02,895.57,299.68,1.70,1016.79,276.60,1016.90,51.47
198,2020040906,shgb,dsf,f06,289.03,947.60,299.89,1.75,1016.24,277.85,1016.33,50.86
199,2020040907,shgb,dsf,f06,289.04,933.34,299.69,1.70,1015.42,279.27,1015.52,51.52
200,2020040908,shgb,dsf,f06,289.04,851.46,299.35,1.63,1014.92,279.44,1015.00,52.54
201,2020040909,shgb,dsf,f06,288.99,708.23,298.83,1.53,1015.02,278.77,1015.11,54.02
202,2020040910,shgb,dsf,f06,289.24,516.77,297.95,1.33,1015.17,278.13,1015.28,57.88
203,2020040911,shgb,dsf,f06,289.64,295.49,296.78,1.07,1015.50,276.54,1015.56,63.82
204,2020040912,shgb,dsf,f06,289.84,73.69,295.29,0.79,1016.00,275.03,1016.06,70.81
205,2020040913,shgb,dsf,f06,289.50,0.00,293.74,0.58,1016.53,273.77,1016.58,76.33
206,2020040914,shgb,dsf,f06,288.87,0.00,293.67,0.64,1016.85,273.36,1016.83,73.61
207,2020040915,shgb,dsf,f06,288.77,0.00,292.55,0.49,1017.36,273.17,1017.32,78.44
208,2020040916,shgb,dsf,f06,288.47,0.00,291.67,0.40,1017.76,271.90,1017.74,81.40
209,2020040917,shgb,dsf,f06,287.85,0.00,290.87,0.36,1018.21,271.79,1018.24,82.28
210,2020040918,shgb,dsf,f06,287.67,0.00,289.95,0.27,1017.95,270.23,1018.01,86.30
211,2020040919,shgb,dsf,f06,287.34,0.00,289.44,0.24,1017.30,269.05,1017.35,87.22
212,2020040920,shgb,dsf,f06,287.06,0.00,289.25,0.25,1016.90,269.17,1016.92,86.73
213,2020040921,shgb,dsf,f06,286.80,0.00,289.00,0.24,1017.24,268.24,1017.24,86.63
214,2020040922,shgb,dsf,f06,286.20,0.00,288.95,0.30,1017.54,267.98,1017.50,83.57
215,2020040923,shgb,dsf,f06,285.69,0.00,288.93,0.35,1017.64,266.98,1017.58,80.86
216,2020041000,shgb,dsf,f06,285.62,0.00,288.89,0.35,1018.07,266.48,1018.03,80.70
217,2020041001,shgb,dsf,f06,285.81,185.78,293.20,0.90,1018.29,267.41,1018.27,62.04
218,2020041002,shgb,dsf,f06,285.87,414.13,297.44,1.60,1018.39,272.89,1018.38,47.87
219,2020041003,shgb,dsf,f06,286.52,624.03,299.66,1.97,1018.27,276.96,1018.26,43.73
220,2020041004,shgb,dsf,f06,287.03,793.48,299.85,1.96,1018.22,278.58,1018.21,44.75
221,2020041005,shgb,dsf,f06,287.32,908.67,300.03,1.97,1018.17,278.48,1018.20,45.10
222,2020041006,shgb,dsf,f06,287.68,956.96,300.39,2.00,1017.50,277.78,1017.55,45.20
223,2020041007,shgb,dsf,f06,287.01,939.85,300.28,2.05,1017.14,277.30,1017.20,43.54
224,2020041008,shgb,dsf,f06,286.65,854.57,300.24,2.08,1016.48,276.69,1016.55,42.63
225,2020041009,shgb,dsf,f06,286.96,709.16,299.92,1.98,1016.22,275.86,1016.33,44.36
226,2020041010,shgb,dsf,f06,286.98,516.50,299.36,1.86,1016.03,274.87,1016.05,45.92
227,2020041011,shgb,dsf,f06,287.22,294.39,298.34,1.63,1016.06,273.07,1016.13,49.62
228,2020041012,shgb,dsf,f06,288.63,73.95,297.25,1.27,1016.27,271.80,1016.29,58.13
229,2020041013,shgb,dsf,f06,290.96,0.00,295.33,0.65,1016.69,268.67,1016.73,75.95
230,2020041014,shgb,dsf,f06,290.39,0.00,294.26,0.55,1017.14,267.61,1017.14,78.26
231,2020041015,shgb,dsf,f06,289.23,0.00,293.67,0.60,1017.30,266.70,1017.27,75.35
232,2020041016,shgb,dsf,f06,288.32,0.00,293.36,0.66,1017.31,265.93,1017.30,72.43
233,2020041017,shgb,dsf,f06,288.63,0.00,292.86,0.55,1017.37,264.32,1017.44,76.26
234,2020041018,shgb,dsf,f06,288.73,0.00,292.37,0.47,1016.81,263.82,1016.86,79.19
235,2020041019,shgb,dsf,f06,289.09,0.00,291.22,0.27,1016.17,260.46,1016.21,87.23
236,2020041020,shgb,dsf,f06,288.74,0.00,290.80,0.25,1015.49,259.53,1015.57,87.62
237,2020041021,shgb,dsf,f06,288.49,0.00,290.81,0.28,1015.46,259.66,1015.54,86.15
238,2020041022,shgb,dsf,f06,288.17,0.00,290.74,0.31,1015.52,259.54,1015.63,84.67
239,2020041023,shgb,dsf,f06,288.33,0.00,290.80,0.30,1015.57,259.74,1015.59,85.25
240,2020041100,shgb,dsf,f06,287.73,0.29,290.99,0.39,1015.88,260.20,1015.97,81.01
241,2020041101,shgb,dsf,f06,287.94,182.56,294.24,0.84,1015.91,258.84,1016.00,66.87
242,2020041102,shgb,dsf,f06,289.76,405.25,296.91,1.08,1016.00,261.68,1016.10,63.76
243,2020041103,shgb,dsf,f06,290.46,743.54,298.64,1.32,1015.95,263.40,1016.06,60.06
244,2020041104,shgb,dsf,f06,291.56,457.36,298.12,1.07,1015.93,258.18,1015.99,66.47
245,2020041105,shgb,dsf,f06,291.19,1029.05,299.51,1.40,1015.83,264.55,1015.90,59.76
246,2020041106,shgb,dsf,f06,291.23,941.87,299.73,1.44,1015.12,264.91,1015.20,59.17
247,2020041107,shgb,dsf,f06,291.40,603.73,297.26,0.93,1014.73,230.22,1014.84,69.38
248,2020041108,shgb,dsf,f06,291.20,1137.79,298.74,1.24,1013.71,258.24,1013.85,62.63
249,2020041109,shgb,dsf,f06,290.99,485.49,297.08,0.95,1013.36,242.54,1013.45,68.32
250,2020041110,shgb,dsf,f06,290.81,238.24,296.20,0.82,1013.25,241.92,1013.31,71.29
251,2020041111,shgb,dsf,f06,291.08,42.59,295.27,0.62,1012.81,238.75,1012.87,76.81
252,2020041112,shgb,dsf,f06,291.47,13.18,294.26,0.41,1013.16,238.19,1013.26,83.84
253,2020041113,shgb,dsf,f06,290.95,0.00,294.26,0.48,1013.29,233.10,1013.31,81.06
254,2020041114,shgb,dsf,f06,291.04,0.00,293.56,0.36,1013.74,244.98,1013.73,85.22
255,2020041115,shgb,dsf,f06,290.97,0.00,293.53,0.36,1014.32,215.29,1014.42,85.05
256,2020041116,shgb,dsf,f06,291.11,0.00,293.36,0.32,1014.40,220.26,1014.44,86.71
257,2020041117,shgb,dsf,f06,291.31,0.00,293.13,0.26,1014.80,213.74,1014.90,89.09
258,2020041118,shgb,dsf,f06,291.50,0.00,292.62,0.16,1014.80,224.24,1014.97,93.11
259,2020041119,shgb,dsf,f06,290.85,0.00,292.49,0.22,1014.19,212.50,1014.24,90.09
260,2020041120,shgb,dsf,f06,290.57,0.00,292.52,0.27,1013.16,224.53,1013.25,88.30
261,2020041121,shgb,dsf,f06,288.05,0.00,291.59,0.44,1013.27,238.56,1013.58,79.56
262,2020041122,shgb,dsf,f06,287.40,0.00,290.74,0.40,1013.27,257.14,1013.30,80.56
263,2020041123,shgb,dsf,f06,287.00,0.00,289.82,0.32,1013.11,263.95,1013.33,83.23
264,2020041200,shgb,dsf,f06,286.46,1.14,289.72,0.36,1013.73,261.53,1013.91,80.88
265,2020041201,shgb,dsf,f06,285.73,129.39,290.67,0.56,1014.26,262.67,1014.30,72.43
266,2020041202,shgb,dsf,f06,284.86,462.82,292.14,0.84,1014.78,265.85,1014.87,62.26
